routine,t_avg,t_std,t_med,n
check_action_statuses,0.009,0.074,0.0,5814
update_state,0.0,0.0,0.0,5814
sense_environment,0.159,0.161,0.137,5813
update_state_environment,0.002,0.022,0.0,5813
get_environment_broadcasts,0.007,0.019,0.0,5813
get_agent_broadcasts,0.061,0.324,0.0,5813
sense,0.238,0.433,0.162,5813
think,0.696,4.716,0.067,5813
perform_broadcast,0.01,0.076,0.0,640
do,0.508,2.215,0.081,5813
perform_wait_for_messages,0.663,2.553,0.115,4312
perform_state_change,0.122,0.725,0.047,817
perform_observation,0.082,0.072,0.065,1110
