routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.061,0.0,5859
update_state,0.0,0.0,0.0,5859
sense_environment,0.162,0.169,0.139,5859
update_state_environment,0.001,0.011,0.0,5859
get_environment_broadcasts,0.006,0.018,0.0,5859
get_agent_broadcasts,0.064,0.396,0.0,5859
sense,0.241,0.498,0.162,5859
think,0.826,4.973,0.069,5858
perform_broadcast,0.013,0.102,0.0,588
do,0.363,1.423,0.08,5858
perform_wait_for_messages,0.461,1.63,0.115,4396
perform_state_change,0.085,0.108,0.052,757
perform_observation,0.083,0.096,0.062,1068
