routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00461,0.01967,2e-05,5883
__check_action_completion,6e-05,1e-05,5e-05,5883
preplanner/update_percepts,0.0002,9e-05,0.00022,5883
preplanner/needs_planning,0.0,0.0,0.0,5883
preplanner/calculate_access_opportunities,0.05692,0.0,0.05692,1
preplanner/_schedule_observations,0.21962,0.0,0.21962,1
preplanner/is_observation_path_valid,0.00089,0.0,0.00089,1
preplanner/_create_broadcast_path,0.00717,0.0,0.00717,1
preplanner/_schedule_broadcasts,0.20329,0.0,0.20329,1
preplanner/_schedule_maneuvers,0.32894,0.0,0.32894,1
preplanner/__schedule_periodic_replan,0.00626,0.0,0.00626,1
preplanner/generate_plan,0.77276,0.0,0.77276,1
replanner/needs_planning,0.0,5e-05,0.0,5883
replanner/_create_broadcast_path,0.01092,0.01036,0.0067,7
