routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,5884
update_state,0.0,0.0,0.0,5884
sense_environment,0.059,0.033,0.055,5883
update_state_environment,0.0,0.001,0.0,5883
get_environment_broadcasts,0.001,0.004,0.0,5883
get_agent_broadcasts,0.005,0.01,0.0,5883
sense,0.066,0.035,0.062,5883
think,0.05,0.038,0.04,5883
perform_broadcast,0.003,0.006,0.001,459
do,0.041,0.036,0.032,5883
perform_wait_for_messages,0.041,0.037,0.031,5424
perform_state_change,0.037,0.032,0.027,560
perform_observation,0.038,0.031,0.032,451
