plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,eb2067c5,0,700.0,0.11
0,0,eb2067ca,0,720.0,0.11
0,0,eb2067cc,0,760.0,0.11
0,0,eb2067dc,0,960.0,0.11
0,0,eb2067cf,0,1760.0,0.109
0,0,eb2067d1,0,1770.0,0.109
0,0,eb2067ce,0,2150.0,0.108
0,0,eb2067d5,0,12890.0,0.095
0,0,eb2067cd,0,14520.0,0.092
0,0,eb2067c6,0,31640.0,0.07
0,0,eb2067d4,0,38270.0,0.062
1,0,eb2067c5,0,700.0,0.11
1,0,eb2067ca,0,720.0,0.11
1,0,eb2067cc,0,760.0,0.11
1,0,eb2067dc,0,960.0,0.11
1,0,eb2067cf,0,1760.0,0.109
1,0,eb2067d1,0,1770.0,0.109
1,0,eb2067cd,0,14520.0,0.092
1,0,eb2067d4,0,38270.0,0.062
