routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.001,0.0,1016
__check_action_completion,0.0,0.0,0.0,1016
preplanner/__get_new_requests,0.0,0.0,0.0,1016
preplanner/__update_performed_requests,0.0,0.0,0.0,1016
preplanner/_update_access_times,0.051,1.634,0.0,1016
preplanner/needs_planning,0.0,0.0,0.0,1016
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,2.16,0.0,2.16,1
preplanner/_schedule_broadcasts,0.021,0.0,0.021,2
preplanner/_schedule_maneuvers,0.23,0.0,0.23,1
preplanner/__schedule_periodic_replan,0.119,0.0,0.119,1
preplanner/generate_plan,3.566,0.0,3.566,1
replanner/__get_new_requests,0.0,0.0,0.0,1016
replanner/__update_performed_requests,0.0,0.0,0.0,1016
replanner/_update_access_times,0.029,0.923,0.0,1016
