routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.008,0.0,3080
update_state,0.0,0.0,0.0,3080
sense_environment,0.809,0.46,0.81,3079
update_state_environment,0.003,0.011,0.0,3079
get_environment_broadcasts,0.0,0.003,0.0,3079
get_agent_broadcasts,0.012,0.072,0.0,3079
sense,0.827,0.457,0.818,3079
think,0.447,0.399,0.383,3079
perform_broadcast,0.019,0.02,0.011,45
do,0.432,0.513,0.13,3079
perform_wait_for_messages,0.438,0.514,0.134,2994
perform_state_change,0.371,0.473,0.081,53
perform_observation,0.418,0.515,0.024,45
