routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00015,0.0027,2e-05,3079
__check_action_completion,6e-05,1e-05,6e-05,3079
preplanner/update_percepts,8e-05,2e-05,9e-05,3079
preplanner/needs_planning,0.0,0.0,0.0,3079
preplanner/calculate_access_opportunities,0.00086,0.0,0.00086,1
preplanner/_schedule_observations,0.67807,0.0,0.67807,1
preplanner/is_observation_path_valid,0.0001,0.0,0.0001,1
preplanner/_create_broadcast_path,0.04767,0.0,0.04767,1
preplanner/_schedule_broadcasts,0.53681,0.0,0.53681,1
preplanner/_schedule_maneuvers,0.80564,0.0,0.80564,1
preplanner/__schedule_periodic_replan,0.00068,0.0,0.00068,1
preplanner/generate_plan,2.02272,0.0,2.02272,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3079
replanner/update_percepts,0.00014,7e-05,0.00013,3079
replanner/check_request_completion,0.22125,0.21292,0.1691,3079
replanner/check_request_end_time,0.0,0.0,0.0,3079
replanner/compare_bids,0.16267,0.2244,0.06809,3079
replanner/consensus_phase,0.38395,0.35131,0.32668,3079
replanner/needs_planning,0.38397,0.35131,0.3267,3079
replanner/_get_available_requests,0.00057,0.00203,0.00033,81
replanner/_generate_bids_from_request,1e-05,1e-05,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2519
replanner/_can_bid,0.0,0.0,0.0,1578
replanner/_schedule_maneuvers,0.79139,0.72664,0.6019,39
replanner/_create_broadcast_path,0.07967,0.04031,0.05701,42
replanner/_schedule_broadcasts,0.08814,0.04223,0.07793,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.88112,0.7294,0.68597,39
replanner/_can_access,0.00105,0.00364,0.00028,22
