routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
img_0_wait,0.835,4.093,0.077,53
img_1_wait,0.193,0.414,0.07,53
clock_wait,0.881,4.086,0.086,53
sim_runtime,46.69,0.0,46.69,1
