routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00086,0.00374,2e-05,1203
__check_action_completion,6e-05,8e-05,5e-05,1203
preplanner/update_percepts,8e-05,4e-05,8e-05,1203
preplanner/needs_planning,0.0,0.0,0.0,1203
preplanner/calculate_access_opportunities,0.00114,0.0,0.00114,1
preplanner/_schedule_observations,0.01115,0.0,0.01115,1
preplanner/is_observation_path_valid,0.00017,0.0,0.00017,1
preplanner/_create_broadcast_path,0.00659,0.0,0.00659,1
preplanner/_schedule_broadcasts,0.01913,0.0,0.01913,1
preplanner/_schedule_maneuvers,0.02517,0.0,0.02517,1
preplanner/__schedule_periodic_replan,0.01041,0.0,0.01041,1
preplanner/generate_plan,0.06861,0.0,0.06861,1
replanner/needs_planning,0.0,0.0,0.0,1203
replanner/_create_broadcast_path,0.00687,0.00048,0.00653,3
