routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.038,0.0,8894
__check_action_completion,0.0,0.0,0.0,8894
preplanner/update_percepts,0.001,0.003,0.0,8894
preplanner/needs_planning,0.0,0.0,0.0,8894
preplanner/calculate_access_times,0.696,0.0,0.696,1
preplanner/_schedule_observations,28.701,0.0,28.701,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,117.235,0.0,117.235,1
preplanner/_schedule_maneuvers,0.675,0.0,0.675,1
preplanner/__schedule_periodic_replan,0.981,0.0,0.981,1
preplanner/generate_plan,148.772,0.0,148.772,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8894
replanner/update_percepts,0.006,0.036,0.001,8894
replanner/check_request_completion,0.0,0.0,0.0,8894
replanner/check_request_end_time,0.0,0.0,0.0,8894
replanner/compare_bids,0.0,0.0,0.0,8894
replanner/consensus_phase,0.0,0.001,0.0,8894
replanner/is_observation_path_valid,0.005,0.05,0.001,232572
replanner/needs_planning,0.009,0.033,0.0,8894
replanner/_get_available_requests,0.182,0.348,0.073,1300
replanner/planning_phase,1.823,7.009,0.4,295
replanner/_schedule_observations,3.386,3.421,2.222,295
replanner/_schedule_maneuvers,0.351,0.36,0.282,295
replanner/_schedule_broadcasts,0.041,0.101,0.015,295
replanner/_schedule_waits,0.0,0.0,0.0,295
replanner/generate_plan,5.698,7.92,3.484,295
replanner/calc_imaging_time,0.045,0.04,0.024,14
