2710.0,2720.0,42.90433400000006,-78.90808399999997
2720.0,2730.0,44.48055700000003,-75.79424599999999
2760.0,2770.0,45.82291600000008,-84.75390999999996
8380.0,8390.0,58.70450800000003,-111.20051199999996
9260.0,9270.0,11.122437000000048,-84.78190299999994
19110.0,19120.0,42.48541700000004,77.42708300000004
24070.0,24080.0,-14.417701999999965,35.23645800000003
24150.0,24160.0,-7.914582999999936,32.20208300000007
24350.0,24360.0,3.372917000000029,36.14375000000007
25020.0,25030.0,41.05662500000005,52.91291300000006
25120.0,25130.0,44.90625000000006,59.71458300000006
30450.0,30460.0,13.077083000000073,14.52708300000006
37300.0,37310.0,59.95278000000008,31.03285100000005
37330.0,37340.0,60.91987300000005,34.16145800000004
