routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00036,0.00102,2e-05,63
__check_action_completion,6e-05,1e-05,6e-05,63
preplanner/update_percepts,3e-05,1e-05,2e-05,63
preplanner/needs_planning,0.0,0.0,0.0,63
preplanner/calculate_access_opportunities,0.0008,2e-05,0.00081,3
preplanner/populate_adjacency_matrix,0.00212,0.0035,0.00023,9
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,30
preplanner/_schedule_observations,0.03267,0.00792,0.02853,3
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,3
preplanner/_schedule_maneuvers,0.00533,0.00312,0.00383,3
preplanner/__schedule_periodic_replan,0.0001,2e-05,9e-05,3
preplanner/generate_plan,0.03826,0.01096,0.03126,3
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,63
replanner/update_percepts,6e-05,3e-05,4e-05,63
replanner/check_request_completion,0.00709,0.0078,0.00378,63
replanner/check_request_end_time,0.0,0.0,0.0,63
replanner/compare_bids,0.00355,0.0052,0.00119,63
replanner/consensus_phase,0.01065,0.01082,0.00738,63
replanner/needs_planning,0.01067,0.01082,0.00739,63
replanner/_get_available_requests,0.0001,0.00022,3e-05,10
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,4
replanner/_get_matching_request,1e-05,0.0,1e-05,16
replanner/_can_bid,1e-05,0.0,1e-05,8
replanner/_schedule_maneuvers,0.00074,0.00017,0.00074,2
replanner/_create_broadcast_path,0.00751,0.00097,0.00751,2
replanner/_schedule_broadcasts,0.00762,0.00096,0.00762,2
replanner/_schedule_waits,0.0,0.0,0.0,2
replanner/generate_plan,0.00887,0.00044,0.00887,2
replanner/_can_access,0.00069,0.0,0.00069,1
