routine,t_avg,t_std,t_med,n
therm_0,0.021,0.021,0.019,4096
vis_0,0.021,0.02,0.019,4080
therm_1,0.021,0.022,0.019,4083
sar_0,0.021,0.02,0.019,4108
vis_1,0.021,0.019,0.019,4086
sar_1,0.021,0.017,0.019,4098
query_measurement_data,0.01,0.016,0.006,6384
