routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.006,0.0,8832
__check_action_completion,0.0,0.0,0.0,8832
preplanner/update_percepts,0.001,0.002,0.001,8832
preplanner/needs_planning,0.0,0.0,0.0,8832
preplanner/calculate_access_times,0.545,0.0,0.545,1
preplanner/_schedule_observations,1.384,0.0,1.384,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,64.456,0.0,64.456,1
preplanner/_schedule_maneuvers,0.563,0.0,0.563,1
preplanner/__schedule_periodic_replan,0.578,0.0,0.578,1
preplanner/generate_plan,68.884,0.0,68.884,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8832
replanner/update_percepts,0.004,0.022,0.001,8832
replanner/check_request_completion,0.0,0.0,0.0,8832
replanner/check_request_end_time,0.0,0.0,0.0,8832
replanner/compare_bids,0.0,0.0,0.0,8832
replanner/consensus_phase,0.0,0.0,0.0,8832
replanner/is_observation_path_valid,0.002,0.024,0.001,325133
replanner/needs_planning,0.006,0.024,0.0,8832
replanner/_get_available_requests,0.083,0.162,0.038,1253
replanner/planning_phase,4.24,9.526,0.293,262
replanner/_schedule_observations,1.843,2.502,0.808,262
replanner/_schedule_maneuvers,0.265,0.171,0.285,262
replanner/_schedule_broadcasts,0.027,0.109,0.011,262
replanner/_schedule_waits,0.0,0.0,0.0,262
replanner/generate_plan,6.433,9.813,3.945,262
replanner/calc_imaging_time,0.051,0.126,0.009,127
