routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.018,0.093,0.0,12580
__check_action_completion,0.001,0.014,0.0,12580
preplanner/update_percepts,0.003,0.022,0.0,12580
preplanner/needs_planning,0.0,0.002,0.0,12580
preplanner/calculate_access_times,0.362,0.0,0.362,1
preplanner/_schedule_observations,306.99,0.0,306.99,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,345.352,0.0,345.352,1
preplanner/_schedule_maneuvers,0.667,0.0,0.667,1
preplanner/__schedule_periodic_replan,0.019,0.0,0.019,1
preplanner/generate_plan,653.086,0.0,653.086,1
replanner/needs_planning,0.0,0.002,0.0,12580
