routine,t_avg,t_std,t_med,n
_read_incoming_messages,5e-05,0.00042,2e-05,2191
__check_action_completion,6e-05,1e-05,6e-05,2191
preplanner/update_percepts,2e-05,0.0,2e-05,2191
preplanner/needs_planning,0.0,0.0,0.0,2191
preplanner/calculate_access_opportunities,0.0005,0.0027,0.00033,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1847
preplanner/_schedule_observations,0.41123,0.31324,0.3809,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.09117,0.15921,0.01594,864
preplanner/__schedule_periodic_replan,0.00145,0.00618,0.00027,864
preplanner/generate_plan,0.50393,0.36435,0.47311,864
preplanner/populate_adjacency_matrix,0.02048,0.05748,2e-05,68
replanner/needs_planning,0.0,0.0,0.0,2191
