plan_index,t_plan,req_id,subtask_index,t_img,u_exp
2,7200.0,abeb7a4a,0,7740.0,10.116
4,11340.0,ac10e1cc,0,12770.0,9.469
4,11340.0,abf90b6a,0,13060.0,9.432
5,12783.955,abf90b6a,0,13060.0,9.432
9,23860.0,abf3af80,0,25700.0,7.806
11,29300.0,ac11b534,0,32560.0,6.924
11,29300.0,ac014e24,0,32570.0,6.923
11,29300.0,ac089102,0,32580.0,6.921
12,32560.219,ac014e24,0,32570.0,6.923
12,32560.219,ac0206f2,0,32580.0,6.921
12,32560.219,ac089102,0,32580.0,6.921
13,32627.863,ac0206f2,0,32627.863,6.921
13,32627.863,ac089102,0,32627.863,6.921
14,32631.447,ac0206f2,0,32631.447,6.921
16,36231.54,ac012282,0,36450.0,6.424
16,36231.54,ac1d8f76,0,37700.0,6.263
17,36453.327,ac1d8f76,0,37700.0,6.263
20,44900.0,ac15f32e,0,48120.0,4.923
20,44900.0,abf17ed6,0,48360.0,4.892
21,48124.001,abf17ed6,0,48360.0,4.892
