plan_index,t_plan,instrument,t_img
0,0.0,visual,1440.0
0,0.0,visual,2820.0
0,0.0,visual,2840.0
0,0.0,visual,3690.0
0,0.0,visual,3710.0
0,0.0,visual,3720.0
0,0.0,visual,3730.0
0,0.0,visual,4780.0
0,0.0,visual,4790.0
0,0.0,visual,5570.0
0,0.0,visual,6120.0
0,0.0,visual,8980.0
0,0.0,visual,9380.0
0,0.0,visual,10060.0
0,0.0,visual,11720.0
0,0.0,visual,12330.0
0,0.0,visual,13860.0
0,0.0,visual,13870.0
0,0.0,visual,14140.0
0,0.0,visual,14150.0
0,0.0,visual,14170.0
0,0.0,visual,14180.0
0,0.0,visual,15250.0
0,0.0,visual,15270.0
0,0.0,visual,15280.0
0,0.0,visual,15290.0
0,0.0,visual,15300.0
0,0.0,visual,20420.0
0,0.0,visual,20430.0
0,0.0,visual,20950.0
0,0.0,visual,21810.0
0,0.0,visual,27800.0
0,0.0,visual,27810.0
0,0.0,visual,27820.0
0,0.0,visual,27880.0
0,0.0,visual,28460.0
0,0.0,visual,30160.0
0,0.0,visual,30190.0
0,0.0,visual,30200.0
0,0.0,visual,30690.0
0,0.0,visual,31580.0
0,0.0,visual,33410.0
0,0.0,visual,33420.0
0,0.0,visual,33440.0
0,0.0,visual,38590.0
0,0.0,visual,38610.0
0,0.0,visual,38630.0
0,0.0,visual,40970.0
0,0.0,visual,44660.0
0,0.0,visual,46210.0
0,0.0,visual,46220.0
0,0.0,visual,46430.0
0,0.0,visual,46940.0
0,0.0,visual,47560.0
0,0.0,visual,49920.0
0,0.0,visual,52000.0
0,0.0,visual,52950.0
0,0.0,visual,53010.0
0,0.0,visual,53030.0
0,0.0,visual,55270.0
0,0.0,visual,55290.0
0,0.0,visual,56440.0
0,0.0,visual,56450.0
0,0.0,visual,57210.0
0,0.0,visual,57220.0
0,0.0,visual,58280.0
0,0.0,visual,58300.0
0,0.0,visual,59120.0
0,0.0,visual,62070.0
0,0.0,visual,64410.0
0,0.0,visual,65880.0
0,0.0,visual,69370.0
