GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
43,629,24.0,-89.4
52,660,29.4,-88.3
71,716,39.6,-82.9
117,847,62.7,-56.5
133,867,66.0,-36.3
144,881,68.0,-20.6
147,864,65.7,-15.7
149,887,68.3,-12.2
151,863,65.6,-9.8
159,862,65.5,2.2
177,824,59.3,20.8
187,805,56.4,30.6
241,662,29.8,54.3
244,657,28.9,56.8
253,628,23.7,58.8
255,618,22.0,57.2
256,619,22.0,58.7
268,583,15.1,60.7
273,571,12.9,62.4
292,514,2.9,67.4
307,458,-5.5,70.7
374,282,-41.0,87.8
383,263,-45.6,91.0
396,235,-52.2,97.2
398,223,-53.5,97.3
422,152,-63.6,116.7
432,141,-65.1,131.0
447,121,-68.1,151.2
450,137,-65.5,155.6
457,135,-65.7,165.9
466,142,-64.9,178.4
474,157,-62.3,-172.3
477,161,-61.7,-167.8
480,171,-60.2,-165.7
495,218,-53.6,-154.8
528,307,-36.6,-140.1
541,348,-28.9,-137.2
549,362,-24.2,-136.2
622,592,16.4,-119.1
643,650,27.8,-112.3
649,668,31.8,-112.8
651,672,32.0,-110.2
672,746,45.0,-106.4
682,765,49.5,-101.3
706,818,58.4,-81.7
706,832,60.4,-84.4
715,846,62.5,-73.4
717,843,62.2,-70.4
722,865,65.8,-66.6
727,873,67.0,-59.8
743,867,66.0,-36.3
757,864,65.7,-15.7
760,863,65.6,-9.8
783,794,54.1,6.9
784,804,56.3,12.0
785,795,54.1,9.6
793,773,51.0,14.8
829,680,33.8,31.3
884,518,3.7,42.6
923,392,-17.7,50.6
990,222,-53.5,71.4
1005,198,-58.2,84.7
1024,154,-63.5,105.7
1026,129,-66.5,105.7
1033,122,-67.7,116.0
1037,124,-67.1,122.4
1043,141,-65.1,131.0
1045,136,-65.6,133.6
1059,137,-65.5,155.6
1060,147,-64.1,155.0
1090,240,-51.3,178.6
1123,316,-35.7,-164.3
1160,407,-15.1,-154.0
1177,462,-4.6,-152.6
1230,632,24.6,-139.3
1230,635,25.1,-140.5
1253,701,37.3,-133.1
1264,734,43.3,-129.9
1266,741,44.4,-128.3
1310,852,63.4,-97.2
1323,866,65.9,-79.8
1332,865,65.8,-66.6
1334,882,68.2,-62.8
1335,883,68.2,-62.5
1336,873,67.0,-59.8
1352,867,66.0,-36.3
1383,777,51.6,-12.8
1418,693,35.2,4.1
1421,686,34.1,5.7
1497,446,-7.9,20.8
1516,390,-17.7,25.6
1548,314,-36.0,30.8
1583,232,-52.4,48.6
1642,122,-67.7,116.0
1646,124,-67.1,122.4
1653,141,-65.1,131.0
1665,170,-60.3,142.9
1665,185,-59.1,141.7
1669,201,-57.9,145.7
1672,208,-55.9,146.7
1680,233,-52.4,152.3
1681,234,-52.3,153.2
1685,245,-50.6,155.2
1693,252,-48.2,162.5
1714,304,-36.9,170.8
1717,319,-35.3,172.3
1841,694,35.8,-162.1
1901,842,62.1,-123.4
1919,885,68.3,-101.6
1926,886,68.3,-90.2
1933,866,65.9,-79.8
1942,865,65.8,-66.6
1950,851,63.3,-56.8
1951,847,62.7,-56.5
1970,793,54.1,-41.4
2064,532,5.7,-11.0
2110,383,-18.4,1.0
2129,344,-29.6,3.6
2135,333,-31.6,7.2
2165,253,-47.9,16.8
2175,226,-53.2,20.7
2178,211,-55.1,22.0
2197,159,-62.1,38.8
2200,162,-61.6,43.2
2210,139,-65.2,54.5
2213,134,-65.8,58.5
2247,154,-63.5,105.7
2250,146,-64.1,112.1
2250,149,-63.9,110.6
2261,191,-58.8,120.4
2261,194,-58.3,119.6
2283,250,-49.3,135.4
2292,269,-43.6,137.5
2336,379,-19.7,151.3
2367,481,-2.4,158.0
2399,586,15.5,165.8
2455,750,46.3,-177.2
2474,790,53.8,-164.8
2492,837,61.6,-150.6
2494,841,62.1,-148.4
2508,876,67.7,-132.2
2508,877,67.7,-132.0
2514,878,67.7,-122.9
2527,885,68.3,-101.6
2552,820,58.6,-75.4
2553,833,60.5,-70.6
2568,784,52.5,-62.7
2602,690,34.8,-49.4
2619,642,26.8,-42.2
2658,534,6.1,-32.5
2676,473,-4.0,-30.2
2737,308,-36.5,-14.7
2743,290,-39.9,-12.9
2744,290,-39.9,-12.9
2748,275,-42.4,-11.3
