routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.014,0.048,0.0,989
__check_action_completion,0.0,0.003,0.0,989
preplanner/update_percepts,0.001,0.004,0.0,989
preplanner/needs_planning,0.0,0.0,0.0,989
preplanner/calculate_access_opportunities,0.122,0.146,0.07,170
preplanner/_schedule_observations,0.399,0.497,0.194,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.315,0.529,0.096,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.006,0.034,0.0,170
preplanner/generate_plan,0.735,0.904,0.361,170
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,989
replanner/update_percepts,0.008,0.035,0.0,989
replanner/check_request_completion,0.0,0.0,0.0,989
replanner/check_request_end_time,0.0,0.0,0.0,989
replanner/compare_bids,0.0,0.004,0.0,989
replanner/consensus_phase,0.0,0.004,0.0,989
replanner/is_observation_path_valid,0.0,0.003,0.0,5532
replanner/_get_available_requests,0.25,0.283,0.14,925
replanner/needs_planning,0.227,0.277,0.11,989
replanner/calc_imaging_time,0.073,0.074,0.05,46
replanner/planning_phase,0.958,1.941,0.429,33
replanner/_schedule_observations,0.004,0.011,0.001,33
replanner/_schedule_maneuvers,0.014,0.02,0.003,33
replanner/_schedule_broadcasts,0.037,0.042,0.018,33
replanner/_schedule_waits,0.0,0.0,0.0,33
replanner/generate_plan,1.016,1.955,0.481,33
