routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00336,0.01343,2e-05,4461
__check_action_completion,6e-05,1e-05,6e-05,4461
preplanner/update_percepts,0.00014,7e-05,0.00016,4461
preplanner/needs_planning,0.0,2e-05,0.0,4461
preplanner/calculate_access_opportunities,0.20891,0.0,0.20891,1
preplanner/_schedule_observations,0.44879,0.0,0.44879,1
preplanner/is_observation_path_valid,0.00093,0.0,0.00093,1
preplanner/_create_broadcast_path,0.01209,0.0,0.01209,1
preplanner/_schedule_broadcasts,0.07257,0.0,0.07257,1
preplanner/_schedule_maneuvers,0.28162,0.0,0.28162,1
preplanner/__schedule_periodic_replan,0.00617,0.0,0.00617,1
preplanner/generate_plan,0.8242,0.0,0.8242,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,2e-05,4461
replanner/update_percepts,0.00075,0.00161,0.00041,4461
replanner/check_request_completion,0.0075,0.00874,0.00425,4461
replanner/check_request_end_time,0.0,0.0,0.0,4461
replanner/compare_bids,0.00419,0.00653,0.00164,4461
replanner/consensus_phase,0.01171,0.01237,0.00798,4461
replanner/needs_planning,0.01177,0.01234,0.008,4461
replanner/_get_available_requests,0.00072,0.00204,0.00027,499
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,70
replanner/_get_matching_request,1e-05,0.0,1e-05,8790
replanner/_can_bid,0.0,0.0,0.0,8650
replanner/_schedule_maneuvers,0.09235,0.07384,0.08344,35
replanner/_create_broadcast_path,0.01022,0.0072,0.00665,43
replanner/_schedule_broadcasts,0.01328,0.00758,0.01258,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,0.11782,0.07737,0.10957,35
replanner/_can_access,0.00612,0.00402,0.0045,40
