routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,4462
update_state,0.0,0.0,0.0,4462
sense_environment,0.047,0.021,0.05,4461
update_state_environment,0.0,0.0,0.0,4461
get_environment_broadcasts,0.001,0.004,0.0,4461
get_agent_broadcasts,0.001,0.004,0.0,4461
sense,0.049,0.021,0.051,4461
think,0.032,0.033,0.027,4461
perform_broadcast,0.007,0.019,0.001,58
do,0.034,0.036,0.016,4461
perform_wait_for_messages,0.036,0.038,0.017,3953
perform_state_change,0.019,0.018,0.011,555
perform_observation,0.017,0.012,0.011,472
