routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16467
update_state,0.0,0.0,0.0,16467
sense_environment,0.835,0.473,0.825,16466
update_state_environment,0.003,0.01,0.0,16466
get_environment_broadcasts,0.0,0.004,0.0,16466
get_agent_broadcasts,0.008,0.065,0.0,16466
sense,0.85,0.472,0.836,16466
think,0.444,0.684,0.341,16466
perform_broadcast,0.036,0.045,0.018,156
do,0.464,0.519,0.165,16466
perform_wait_for_messages,0.468,0.52,0.173,15962
perform_state_change,0.449,0.496,0.136,628
perform_observation,0.426,0.506,0.083,383
