routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2795
update_state,0.0,0.0,0.0,2795
sense_environment,0.045,0.021,0.042,2794
update_state_environment,0.0,0.001,0.0,2794
get_environment_broadcasts,0.001,0.004,0.0,2794
get_agent_broadcasts,0.002,0.005,0.0,2794
sense,0.048,0.02,0.051,2794
think,0.026,0.017,0.025,2794
perform_broadcast,0.002,0.004,0.0,127
do,0.022,0.02,0.014,2794
perform_wait_for_messages,0.023,0.02,0.015,2492
perform_state_change,0.017,0.014,0.011,325
perform_observation,0.013,0.011,0.007,298
