routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,971
update_state,0.0,0.0,0.0,971
sense_environment,0.477,0.417,0.35,970
update_state_environment,0.0,0.0,0.0,970
get_environment_broadcasts,0.0,0.0,0.0,970
get_agent_broadcasts,0.0,0.0,0.0,970
sense,0.477,0.417,0.351,970
think,0.829,2.582,0.467,970
perform_state_change,0.645,0.689,0.445,899
do,0.607,0.719,0.4,970
perform_measurement,0.157,0.143,0.099,26
perform_wait_for_messages,0.06,0.066,0.037,79
perform_broadcast,0.048,0.001,0.048,2
