t_msg,Sender,Message Type
580.0,vis_sat_2_1,OBSERVATION_PERFORMED
580.0,therm_sat_2_2,OBSERVATION_PERFORMED
590.0,vis_sat_1_0,OBSERVATION_PERFORMED
600.0,vis_sat_0_2,OBSERVATION_PERFORMED
610.0,sar_sat_1_0,OBSERVATION_PERFORMED
620.0,therm_sat_1_1,OBSERVATION_PERFORMED
630.0,sar_sat_0_0,OBSERVATION_PERFORMED
640.0,therm_sat_2_0,OBSERVATION_PERFORMED
640.0,sar_sat_2_0,OBSERVATION_PERFORMED
650.0,vis_sat_1_2,OBSERVATION_PERFORMED
650.0,vis_sat_2_1,OBSERVATION_PERFORMED
650.0,vis_sat_0_2,OBSERVATION_PERFORMED
650.0,sar_sat_1_0,OBSERVATION_PERFORMED
660.0,therm_sat_0_0,OBSERVATION_PERFORMED
660.0,vis_sat_1_1,OBSERVATION_PERFORMED
670.0,therm_sat_2_0,OBSERVATION_PERFORMED
670.0,sar_sat_2_1,OBSERVATION_PERFORMED
680.0,vis_sat_1_0,OBSERVATION_PERFORMED
690.0,therm_sat_1_0,OBSERVATION_PERFORMED
690.0,therm_sat_0_0,OBSERVATION_PERFORMED
690.0,therm_sat_2_1,OBSERVATION_PERFORMED
700.0,therm_sat_1_1,OBSERVATION_PERFORMED
700.0,sar_sat_2_1,OBSERVATION_PERFORMED
728.713,therm_sat_2_0,OBSERVATION_PERFORMED
728.713,therm_sat_1_0,OBSERVATION_PERFORMED
740.0,vis_sat_2_0,OBSERVATION_PERFORMED
750.0,therm_sat_2_0,OBSERVATION_PERFORMED
750.0,sar_sat_2_1,OBSERVATION_PERFORMED
760.0,vis_sat_2_1,OBSERVATION_PERFORMED
780.0,sar_sat_2_1,OBSERVATION_PERFORMED
790.0,sar_sat_1_0,OBSERVATION_PERFORMED
810.0,therm_sat_0_0,OBSERVATION_PERFORMED
820.0,vis_sat_2_2,OBSERVATION_PERFORMED
828.951,therm_sat_1_2,OBSERVATION_PERFORMED
828.951,therm_sat_0_1,OBSERVATION_PERFORMED
828.951,vis_sat_2_1,OBSERVATION_PERFORMED
840.0,vis_sat_1_2,OBSERVATION_PERFORMED
850.0,sar_sat_2_1,OBSERVATION_PERFORMED
850.0,vis_sat_0_0,OBSERVATION_PERFORMED
850.0,sar_sat_2_0,OBSERVATION_PERFORMED
870.0,vis_sat_0_1,OBSERVATION_PERFORMED
870.0,therm_sat_0_0,OBSERVATION_PERFORMED
870.0,therm_sat_1_2,OBSERVATION_PERFORMED
880.0,vis_sat_1_0,OBSERVATION_PERFORMED
890.0,vis_sat_2_0,OBSERVATION_PERFORMED
890.0,therm_sat_0_0,OBSERVATION_PERFORMED
890.0,vis_sat_1_2,OBSERVATION_PERFORMED
900.0,therm_sat_0_0,OBSERVATION_PERFORMED
900.0,therm_sat_0_1,OBSERVATION_PERFORMED
910.0,vis_sat_1_2,OBSERVATION_PERFORMED
920.0,vis_sat_1_1,OBSERVATION_PERFORMED
920.0,therm_sat_1_1,OBSERVATION_PERFORMED
920.0,vis_sat_1_2,OBSERVATION_PERFORMED
940.0,vis_sat_1_1,OBSERVATION_PERFORMED
940.0,therm_sat_1_0,OBSERVATION_PERFORMED
940.0,vis_sat_0_0,OBSERVATION_PERFORMED
940.0,therm_sat_0_0,OBSERVATION_PERFORMED
950.0,therm_sat_0_2,OBSERVATION_PERFORMED
960.0,therm_sat_0_2,OBSERVATION_PERFORMED
960.0,vis_sat_1_2,OBSERVATION_PERFORMED
960.0,sar_sat_1_1,OBSERVATION_PERFORMED
970.0,vis_sat_1_2,OBSERVATION_PERFORMED
980.0,therm_sat_1_1,OBSERVATION_PERFORMED
990.0,therm_sat_0_0,OBSERVATION_PERFORMED
990.0,therm_sat_0_2,OBSERVATION_PERFORMED
1000.0,therm_sat_1_0,OBSERVATION_PERFORMED
1010.0,vis_sat_1_1,OBSERVATION_PERFORMED
1010.0,therm_sat_0_2,OBSERVATION_PERFORMED
1010.0,therm_sat_2_0,OBSERVATION_PERFORMED
1020.0,sar_sat_1_1,OBSERVATION_PERFORMED
1030.0,therm_sat_2_0,OBSERVATION_PERFORMED
1040.0,therm_sat_0_0,OBSERVATION_PERFORMED
1049.649,therm_sat_2_1,OBSERVATION_PERFORMED
1049.649,vis_sat_2_1,OBSERVATION_PERFORMED
1080.0,vis_sat_1_2,OBSERVATION_PERFORMED
1080.0,vis_sat_2_0,OBSERVATION_PERFORMED
1080.0,therm_sat_2_1,OBSERVATION_PERFORMED
1080.0,therm_sat_1_1,OBSERVATION_PERFORMED
1090.0,vis_sat_2_0,OBSERVATION_PERFORMED
1100.0,therm_sat_1_2,OBSERVATION_PERFORMED
1120.0,sar_sat_1_1,OBSERVATION_PERFORMED
1130.0,vis_sat_0_0,OBSERVATION_PERFORMED
1130.0,therm_sat_0_2,OBSERVATION_PERFORMED
1140.0,sar_sat_1_0,OBSERVATION_PERFORMED
1150.0,vis_sat_0_0,OBSERVATION_PERFORMED
1160.0,sar_sat_2_1,OBSERVATION_PERFORMED
1180.0,sar_sat_0_0,OBSERVATION_PERFORMED
1190.0,sar_sat_0_1,OBSERVATION_PERFORMED
1210.0,therm_sat_2_0,OBSERVATION_PERFORMED
1229.498,vis_sat_0_0,OBSERVATION_PERFORMED
1229.498,vis_sat_2_0,OBSERVATION_PERFORMED
1229.498,vis_sat_1_1,OBSERVATION_PERFORMED
1240.0,sar_sat_1_0,OBSERVATION_PERFORMED
1240.0,vis_sat_1_1,OBSERVATION_PERFORMED
1250.0,sar_sat_0_0,OBSERVATION_PERFORMED
1250.0,sar_sat_2_1,OBSERVATION_PERFORMED
1250.0,therm_sat_1_1,OBSERVATION_PERFORMED
1260.0,sar_sat_1_1,OBSERVATION_PERFORMED
1260.0,vis_sat_1_0,OBSERVATION_PERFORMED
1279.652,therm_sat_1_0,OBSERVATION_PERFORMED
1290.0,therm_sat_2_1,OBSERVATION_PERFORMED
1290.0,sar_sat_2_1,OBSERVATION_PERFORMED
1290.0,therm_sat_0_0,OBSERVATION_PERFORMED
1290.0,therm_sat_0_2,OBSERVATION_PERFORMED
1300.0,vis_sat_2_0,OBSERVATION_PERFORMED
1310.0,sar_sat_0_1,OBSERVATION_PERFORMED
1320.0,therm_sat_1_1,OBSERVATION_PERFORMED
1320.0,vis_sat_1_0,OBSERVATION_PERFORMED
1320.0,therm_sat_2_0,OBSERVATION_PERFORMED
1340.0,vis_sat_2_2,OBSERVATION_PERFORMED
1340.0,therm_sat_0_1,OBSERVATION_PERFORMED
1360.0,therm_sat_0_2,OBSERVATION_PERFORMED
1370.0,sar_sat_0_1,OBSERVATION_PERFORMED
1370.0,therm_sat_1_0,OBSERVATION_PERFORMED
1380.0,therm_sat_0_0,OBSERVATION_PERFORMED
1380.0,vis_sat_1_2,OBSERVATION_PERFORMED
1390.0,vis_sat_1_1,OBSERVATION_PERFORMED
1390.0,vis_sat_2_1,OBSERVATION_PERFORMED
1390.0,vis_sat_2_0,OBSERVATION_PERFORMED
1400.0,vis_sat_2_1,OBSERVATION_PERFORMED
1410.0,vis_sat_0_0,OBSERVATION_PERFORMED
1420.0,therm_sat_1_2,OBSERVATION_PERFORMED
1420.0,sar_sat_1_1,OBSERVATION_PERFORMED
1420.0,vis_sat_2_1,OBSERVATION_PERFORMED
1420.0,vis_sat_2_0,OBSERVATION_PERFORMED
1430.0,vis_sat_0_0,OBSERVATION_PERFORMED
1440.0,vis_sat_1_0,OBSERVATION_PERFORMED
1450.0,therm_sat_2_1,OBSERVATION_PERFORMED
1469.398,therm_sat_2_2,OBSERVATION_PERFORMED
1469.398,therm_sat_2_1,OBSERVATION_PERFORMED
1469.398,therm_sat_2_0,OBSERVATION_PERFORMED
1469.398,vis_sat_1_2,OBSERVATION_PERFORMED
1480.0,vis_sat_1_0,OBSERVATION_PERFORMED
1480.0,vis_sat_2_0,OBSERVATION_PERFORMED
1490.0,therm_sat_0_2,OBSERVATION_PERFORMED
1500.0,vis_sat_2_0,OBSERVATION_PERFORMED
1510.0,vis_sat_2_2,OBSERVATION_PERFORMED
1520.0,therm_sat_2_1,OBSERVATION_PERFORMED
1530.0,sar_sat_2_0,OBSERVATION_PERFORMED
1550.0,vis_sat_0_0,OBSERVATION_PERFORMED
1550.0,therm_sat_2_1,OBSERVATION_PERFORMED
1560.0,therm_sat_2_2,OBSERVATION_PERFORMED
1560.0,therm_sat_0_0,OBSERVATION_PERFORMED
1580.0,sar_sat_2_1,OBSERVATION_PERFORMED
1599.875,therm_sat_0_2,OBSERVATION_PERFORMED
1600.0,vis_sat_0_1,OBSERVATION_PERFORMED
1600.0,sar_sat_2_0,OBSERVATION_PERFORMED
1610.0,vis_sat_0_0,OBSERVATION_PERFORMED
1610.0,therm_sat_2_0,OBSERVATION_PERFORMED
1610.0,vis_sat_2_2,OBSERVATION_PERFORMED
1620.0,vis_sat_1_2,OBSERVATION_PERFORMED
1620.0,therm_sat_2_1,OBSERVATION_PERFORMED
1620.0,therm_sat_1_2,OBSERVATION_PERFORMED
1630.0,sar_sat_2_1,OBSERVATION_PERFORMED
1639.77,vis_sat_0_0,OBSERVATION_PERFORMED
1639.77,therm_sat_2_2,OBSERVATION_PERFORMED
1639.77,sar_sat_0_0,OBSERVATION_PERFORMED
1650.0,vis_sat_0_0,OBSERVATION_PERFORMED
1660.0,sar_sat_1_1,OBSERVATION_PERFORMED
1670.0,sar_sat_0_0,OBSERVATION_PERFORMED
1680.0,vis_sat_0_1,OBSERVATION_PERFORMED
1680.0,vis_sat_2_1,OBSERVATION_PERFORMED
1690.0,vis_sat_0_0,OBSERVATION_PERFORMED
1690.0,therm_sat_1_0,OBSERVATION_PERFORMED
1690.0,sar_sat_1_0,OBSERVATION_PERFORMED
1690.0,vis_sat_1_1,OBSERVATION_PERFORMED
1690.0,vis_sat_1_0,OBSERVATION_PERFORMED
1710.0,vis_sat_0_2,OBSERVATION_PERFORMED
1740.0,sar_sat_1_1,OBSERVATION_PERFORMED
1740.0,therm_sat_1_1,OBSERVATION_PERFORMED
1740.0,vis_sat_0_0,OBSERVATION_PERFORMED
1750.0,vis_sat_1_0,OBSERVATION_PERFORMED
1759.145,vis_sat_2_0,OBSERVATION_PERFORMED
1759.145,therm_sat_1_0,OBSERVATION_PERFORMED
1759.145,vis_sat_0_1,OBSERVATION_PERFORMED
1770.0,therm_sat_1_2,OBSERVATION_PERFORMED
1790.0,therm_sat_1_1,OBSERVATION_PERFORMED
1800.0,vis_sat_0_1,OBSERVATION_PERFORMED
1810.0,vis_sat_2_0,OBSERVATION_PERFORMED
1810.0,vis_sat_0_1,OBSERVATION_PERFORMED
1820.0,therm_sat_2_2,OBSERVATION_PERFORMED
1820.0,sar_sat_2_0,OBSERVATION_PERFORMED
1830.0,sar_sat_1_1,OBSERVATION_PERFORMED
1830.0,vis_sat_2_1,OBSERVATION_PERFORMED
1840.0,sar_sat_1_1,OBSERVATION_PERFORMED
1840.0,therm_sat_2_2,OBSERVATION_PERFORMED
1850.0,vis_sat_1_2,OBSERVATION_PERFORMED
1860.0,vis_sat_1_1,OBSERVATION_PERFORMED
1860.0,sar_sat_0_0,OBSERVATION_PERFORMED
1880.0,therm_sat_0_2,OBSERVATION_PERFORMED
1880.0,vis_sat_0_2,OBSERVATION_PERFORMED
1890.0,therm_sat_1_1,OBSERVATION_PERFORMED
1897.688,therm_sat_1_0,OBSERVATION_PERFORMED
1897.688,therm_sat_0_2,OBSERVATION_PERFORMED
1897.688,vis_sat_2_1,OBSERVATION_PERFORMED
1910.0,vis_sat_0_2,OBSERVATION_PERFORMED
1910.0,vis_sat_1_1,OBSERVATION_PERFORMED
1920.0,therm_sat_2_2,OBSERVATION_PERFORMED
1930.0,vis_sat_0_1,OBSERVATION_PERFORMED
1940.0,therm_sat_1_0,OBSERVATION_PERFORMED
1940.0,therm_sat_0_0,OBSERVATION_PERFORMED
1940.0,therm_sat_2_1,OBSERVATION_PERFORMED
1960.0,vis_sat_2_0,OBSERVATION_PERFORMED
1960.0,therm_sat_0_1,OBSERVATION_PERFORMED
1970.0,therm_sat_2_2,OBSERVATION_PERFORMED
1980.0,therm_sat_0_2,OBSERVATION_PERFORMED
2000.0,therm_sat_1_0,OBSERVATION_PERFORMED
2010.0,therm_sat_0_0,OBSERVATION_PERFORMED
2010.0,therm_sat_1_2,OBSERVATION_PERFORMED
2010.0,vis_sat_2_1,OBSERVATION_PERFORMED
2029.902,vis_sat_1_1,OBSERVATION_PERFORMED
2029.902,vis_sat_2_1,OBSERVATION_PERFORMED
2029.902,therm_sat_2_1,OBSERVATION_PERFORMED
2029.902,therm_sat_1_1,OBSERVATION_PERFORMED
2029.902,vis_sat_1_0,OBSERVATION_PERFORMED
2040.0,vis_sat_0_0,OBSERVATION_PERFORMED
2050.0,vis_sat_0_2,OBSERVATION_PERFORMED
2060.0,therm_sat_1_2,OBSERVATION_PERFORMED
2070.0,therm_sat_2_1,OBSERVATION_PERFORMED
2070.0,vis_sat_2_0,OBSERVATION_PERFORMED
2090.0,therm_sat_0_1,OBSERVATION_PERFORMED
2100.0,vis_sat_1_1,OBSERVATION_PERFORMED
2110.0,vis_sat_0_1,OBSERVATION_PERFORMED
2110.0,sar_sat_2_1,OBSERVATION_PERFORMED
2120.0,vis_sat_0_2,OBSERVATION_PERFORMED
2120.0,therm_sat_1_0,OBSERVATION_PERFORMED
2130.0,therm_sat_1_0,OBSERVATION_PERFORMED
2140.0,therm_sat_2_2,OBSERVATION_PERFORMED
2160.0,sar_sat_2_0,OBSERVATION_PERFORMED
2160.0,therm_sat_0_2,OBSERVATION_PERFORMED
2170.0,therm_sat_2_2,OBSERVATION_PERFORMED
2170.0,sar_sat_2_0,OBSERVATION_PERFORMED
2170.0,vis_sat_0_2,OBSERVATION_PERFORMED
2180.0,vis_sat_1_2,OBSERVATION_PERFORMED
2180.0,therm_sat_0_2,OBSERVATION_PERFORMED
2180.0,therm_sat_2_1,OBSERVATION_PERFORMED
2189.985,therm_sat_2_1,OBSERVATION_PERFORMED
2190.0,therm_sat_1_1,OBSERVATION_PERFORMED
2190.0,sar_sat_2_0,OBSERVATION_PERFORMED
2190.0,therm_sat_1_2,OBSERVATION_PERFORMED
2200.0,therm_sat_1_1,OBSERVATION_PERFORMED
2210.0,vis_sat_2_0,OBSERVATION_PERFORMED
2220.0,vis_sat_2_1,OBSERVATION_PERFORMED
2220.0,vis_sat_2_2,OBSERVATION_PERFORMED
2230.0,therm_sat_2_2,OBSERVATION_PERFORMED
2230.0,sar_sat_1_1,OBSERVATION_PERFORMED
2230.0,therm_sat_1_2,OBSERVATION_PERFORMED
2240.0,therm_sat_2_2,OBSERVATION_PERFORMED
2240.0,vis_sat_0_2,OBSERVATION_PERFORMED
2250.0,vis_sat_2_1,OBSERVATION_PERFORMED
2290.0,therm_sat_0_0,OBSERVATION_PERFORMED
2300.0,therm_sat_0_2,OBSERVATION_PERFORMED
2300.0,vis_sat_2_1,OBSERVATION_PERFORMED
2310.0,vis_sat_2_2,OBSERVATION_PERFORMED
2310.0,vis_sat_0_0,OBSERVATION_PERFORMED
2310.0,sar_sat_0_0,OBSERVATION_PERFORMED
2320.0,therm_sat_1_0,OBSERVATION_PERFORMED
2320.0,vis_sat_1_2,OBSERVATION_PERFORMED
2330.0,vis_sat_2_1,OBSERVATION_PERFORMED
2340.0,vis_sat_0_2,OBSERVATION_PERFORMED
2340.0,vis_sat_2_0,OBSERVATION_PERFORMED
2350.0,vis_sat_2_0,OBSERVATION_PERFORMED
2360.0,therm_sat_0_2,OBSERVATION_PERFORMED
2370.0,sar_sat_2_1,OBSERVATION_PERFORMED
2370.0,sar_sat_0_0,OBSERVATION_PERFORMED
2380.0,therm_sat_0_2,OBSERVATION_PERFORMED
2380.0,vis_sat_1_2,OBSERVATION_PERFORMED
2390.0,therm_sat_0_2,OBSERVATION_PERFORMED
2400.0,sar_sat_1_0,OBSERVATION_PERFORMED
2400.0,vis_sat_2_2,OBSERVATION_PERFORMED
2400.0,vis_sat_2_1,OBSERVATION_PERFORMED
2410.0,therm_sat_2_1,OBSERVATION_PERFORMED
2430.0,therm_sat_1_2,OBSERVATION_PERFORMED
2430.0,sar_sat_2_1,OBSERVATION_PERFORMED
2439.818,therm_sat_0_2,OBSERVATION_PERFORMED
2440.0,vis_sat_1_0,OBSERVATION_PERFORMED
2450.0,sar_sat_0_0,OBSERVATION_PERFORMED
2450.0,sar_sat_2_0,OBSERVATION_PERFORMED
2460.0,sar_sat_0_0,OBSERVATION_PERFORMED
2480.0,therm_sat_1_2,OBSERVATION_PERFORMED
2480.0,therm_sat_0_2,OBSERVATION_PERFORMED
2490.0,therm_sat_1_2,OBSERVATION_PERFORMED
2510.0,vis_sat_1_0,OBSERVATION_PERFORMED
2510.0,therm_sat_2_2,OBSERVATION_PERFORMED
2520.0,vis_sat_1_2,OBSERVATION_PERFORMED
2530.0,sar_sat_0_0,OBSERVATION_PERFORMED
2550.0,therm_sat_0_2,OBSERVATION_PERFORMED
2560.0,therm_sat_2_2,OBSERVATION_PERFORMED
2560.0,sar_sat_0_0,OBSERVATION_PERFORMED
2570.0,sar_sat_0_0,OBSERVATION_PERFORMED
2570.0,sar_sat_1_1,OBSERVATION_PERFORMED
2570.0,sar_sat_1_0,OBSERVATION_PERFORMED
2580.0,vis_sat_2_2,OBSERVATION_PERFORMED
2580.0,sar_sat_0_0,OBSERVATION_PERFORMED
2590.0,vis_sat_2_2,OBSERVATION_PERFORMED
2609.57,therm_sat_0_0,OBSERVATION_PERFORMED
2610.0,therm_sat_1_1,OBSERVATION_PERFORMED
2620.0,sar_sat_1_0,OBSERVATION_PERFORMED
2630.0,therm_sat_0_0,OBSERVATION_PERFORMED
2640.0,vis_sat_0_2,OBSERVATION_PERFORMED
2660.0,sar_sat_2_0,OBSERVATION_PERFORMED
2670.0,sar_sat_1_0,OBSERVATION_PERFORMED
2670.0,sar_sat_0_1,OBSERVATION_PERFORMED
2670.0,therm_sat_1_1,OBSERVATION_PERFORMED
2680.0,vis_sat_1_0,OBSERVATION_PERFORMED
2680.0,vis_sat_2_2,OBSERVATION_PERFORMED
2680.0,sar_sat_0_1,OBSERVATION_PERFORMED
2700.0,therm_sat_1_1,OBSERVATION_PERFORMED
2700.0,sar_sat_0_0,OBSERVATION_PERFORMED
2710.0,therm_sat_2_2,OBSERVATION_PERFORMED
2729.7719999999995,vis_sat_2_2,OBSERVATION_PERFORMED
2729.7719999999995,vis_sat_1_0,OBSERVATION_PERFORMED
2729.7719999999995,vis_sat_0_2,OBSERVATION_PERFORMED
2759.591,therm_sat_0_2,OBSERVATION_PERFORMED
2759.591,therm_sat_2_2,OBSERVATION_PERFORMED
2770.0,vis_sat_1_2,OBSERVATION_PERFORMED
2780.0,sar_sat_2_0,OBSERVATION_PERFORMED
2790.0,therm_sat_0_2,OBSERVATION_PERFORMED
2790.0,sar_sat_2_0,OBSERVATION_PERFORMED
2790.0,sar_sat_1_0,OBSERVATION_PERFORMED
2800.0,vis_sat_2_1,OBSERVATION_PERFORMED
2800.0,therm_sat_1_2,OBSERVATION_PERFORMED
2810.0,therm_sat_2_2,OBSERVATION_PERFORMED
2810.0,vis_sat_1_1,OBSERVATION_PERFORMED
2810.0,therm_sat_1_1,OBSERVATION_PERFORMED
2810.0,vis_sat_0_1,OBSERVATION_PERFORMED
2820.0,vis_sat_1_2,OBSERVATION_PERFORMED
2840.0,vis_sat_2_1,OBSERVATION_PERFORMED
2840.0,therm_sat_1_1,OBSERVATION_PERFORMED
2850.0,therm_sat_1_1,OBSERVATION_PERFORMED
2860.0,vis_sat_0_0,OBSERVATION_PERFORMED
2860.0,sar_sat_2_1,OBSERVATION_PERFORMED
2860.0,vis_sat_2_1,OBSERVATION_PERFORMED
2870.0,vis_sat_1_0,OBSERVATION_PERFORMED
2880.0,sar_sat_0_0,OBSERVATION_PERFORMED
2890.0,vis_sat_2_2,OBSERVATION_PERFORMED
2910.0,therm_sat_1_1,OBSERVATION_PERFORMED
2910.0,therm_sat_0_0,OBSERVATION_PERFORMED
2920.0,vis_sat_0_2,OBSERVATION_PERFORMED
2930.0,sar_sat_0_1,OBSERVATION_PERFORMED
2930.0,vis_sat_2_2,OBSERVATION_PERFORMED
2940.0,vis_sat_0_2,OBSERVATION_PERFORMED
2950.0,vis_sat_2_1,OBSERVATION_PERFORMED
2950.0,vis_sat_1_2,OBSERVATION_PERFORMED
2960.0,vis_sat_1_1,OBSERVATION_PERFORMED
2960.0,vis_sat_2_1,OBSERVATION_PERFORMED
2980.0,vis_sat_1_2,OBSERVATION_PERFORMED
2990.0,sar_sat_2_0,OBSERVATION_PERFORMED
2990.0,vis_sat_2_2,OBSERVATION_PERFORMED
3000.0,vis_sat_2_2,OBSERVATION_PERFORMED
3010.0,therm_sat_0_2,OBSERVATION_PERFORMED
3020.0,vis_sat_0_1,OBSERVATION_PERFORMED
3020.0,sar_sat_2_0,OBSERVATION_PERFORMED
3030.0,sar_sat_1_1,OBSERVATION_PERFORMED
3040.0,vis_sat_0_0,OBSERVATION_PERFORMED
3050.0,vis_sat_0_2,OBSERVATION_PERFORMED
3060.0,therm_sat_1_0,OBSERVATION_PERFORMED
3060.0,therm_sat_0_0,OBSERVATION_PERFORMED
3070.0,sar_sat_2_0,OBSERVATION_PERFORMED
3070.0,vis_sat_1_0,OBSERVATION_PERFORMED
3090.0,therm_sat_2_2,OBSERVATION_PERFORMED
3090.0,vis_sat_0_0,OBSERVATION_PERFORMED
3090.0,sar_sat_1_1,OBSERVATION_PERFORMED
3090.0,therm_sat_0_1,OBSERVATION_PERFORMED
3100.0,sar_sat_2_0,OBSERVATION_PERFORMED
3100.0,therm_sat_2_2,OBSERVATION_PERFORMED
3100.0,sar_sat_0_1,OBSERVATION_PERFORMED
3120.0,therm_sat_1_2,OBSERVATION_PERFORMED
3120.0,vis_sat_1_1,OBSERVATION_PERFORMED
3140.0,vis_sat_0_2,OBSERVATION_PERFORMED
3150.0,vis_sat_0_2,OBSERVATION_PERFORMED
3150.0,vis_sat_0_1,OBSERVATION_PERFORMED
3150.0,therm_sat_1_2,OBSERVATION_PERFORMED
3160.0,sar_sat_2_0,OBSERVATION_PERFORMED
3160.0,sar_sat_0_1,OBSERVATION_PERFORMED
3160.0,therm_sat_1_0,OBSERVATION_PERFORMED
3170.0,sar_sat_0_0,OBSERVATION_PERFORMED
3180.0,therm_sat_2_2,OBSERVATION_PERFORMED
3200.0,vis_sat_0_2,OBSERVATION_PERFORMED
3200.0,therm_sat_2_1,OBSERVATION_PERFORMED
3200.0,therm_sat_2_0,OBSERVATION_PERFORMED
3210.0,therm_sat_0_0,OBSERVATION_PERFORMED
3210.0,therm_sat_1_1,OBSERVATION_PERFORMED
3230.0,vis_sat_2_2,OBSERVATION_PERFORMED
3230.0,vis_sat_1_2,OBSERVATION_PERFORMED
3240.0,vis_sat_1_2,OBSERVATION_PERFORMED
3250.0,vis_sat_1_2,OBSERVATION_PERFORMED
3260.0,vis_sat_2_2,OBSERVATION_PERFORMED
3260.0,vis_sat_1_2,OBSERVATION_PERFORMED
