observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
therm_sat_2_1,170.0,-9.2,-36.2,773.3,5.36,6.01,,thermal
sar_sat_1_0,180.0,64.3,136.0,714.6,-4.09,4.55,,sar
therm_sat_0_0,190.0,51.0,-70.7,666.8,7.53,8.32,,thermal
sar_sat_0_0,230.0,62.6,21.7,721.3,-6.44,7.17,,sar
vis_sat_1_2,250.0,-62.6,-35.9,681.0,-1.88,2.08,89.8,visual
sar_sat_2_0,280.0,62.0,-92.2,723.5,5.42,6.04,,sar
sar_sat_2_1,310.0,-55.4,-2.8,731.5,2.39,2.66,,sar
therm_sat_0_0,400.0,60.0,-55.4,676.2,3.8,4.21,,thermal
therm_sat_1_1,460.0,-25.5,-151.0,765.4,-4.7,5.26,27.53,thermal
therm_sat_1_1,470.0,-25.5,-151.0,765.3,-4.84,5.42,27.57,thermal
therm_sat_1_1,490.0,-26.8,-149.8,761.7,1.19,1.33,28.71,thermal
therm_sat_1_0,510.0,63.4,76.9,685.2,-4.95,5.48,,thermal
therm_sat_2_1,530.0,-29.2,-28.4,762.7,4.6,5.15,,thermal
sar_sat_2_0,640.0,46.2,-68.0,747.5,5.54,6.18,,sar
sar_sat_2_1,670.0,-65.9,36.4,711.0,7.15,7.94,86.38,sar
therm_sat_2_0,670.0,67.1,-141.9,698.0,5.66,6.28,,thermal
therm_sat_2_1,690.0,-37.4,-23.7,754.4,3.43,3.84,,thermal
therm_sat_2_0,750.0,67.5,-130.4,703.4,5.19,5.76,,thermal
vis_sat_2_2,820.0,-35.8,117.7,649.5,6.28,6.92,52.69,visual
vis_sat_1_2,840.0,-35.0,-0.6,645.2,-2.92,3.21,,visual
sar_sat_2_1,850.0,-65.6,61.8,695.1,5.6,6.21,78.85,sar
vis_sat_0_1,870.0,-6.8,78.6,773.0,-4.71,5.28,,visual
vis_sat_1_2,910.0,-31.2,1.6,642.7,-3.79,4.18,,visual
therm_sat_1_1,920.0,-49.1,-134.8,740.6,-2.04,2.28,45.81,thermal
vis_sat_1_2,920.0,-31.2,1.6,644.2,-5.65,6.22,,visual
therm_sat_1_0,940.0,64.3,136.0,716.0,3.7,4.12,,thermal
therm_sat_0_2,950.0,12.6,-98.6,631.1,-0.71,0.78,,thermal
vis_sat_1_2,960.0,-28.3,2.2,640.3,3.34,3.68,,visual
therm_sat_0_0,990.0,62.6,21.7,719.3,3.26,3.62,,thermal
vis_sat_1_1,1010.0,-14.5,-158.4,770.7,-4.44,4.98,25.15,visual
therm_sat_1_2,1100.0,21.5,24.0,640.5,7.42,8.16,,thermal
sar_sat_1_1,1120.0,-58.2,-27.4,672.5,-2.28,2.51,,sar
vis_sat_0_0,1150.0,60.0,-55.4,681.1,-6.61,7.31,,visual
sar_sat_0_1,1190.0,-55.3,-142.2,668.1,-2.95,3.26,44.66,sar
sar_sat_1_0,1240.0,13.8,-171.9,771.2,-4.92,5.52,38.84,sar
therm_sat_1_0,1280.0,50.3,163.6,739.1,-3.21,3.58,74.11,thermal
