routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00089,2e-05,340
__check_action_completion,6e-05,1e-05,6e-05,340
preplanner/update_percepts,2e-05,0.0,2e-05,340
preplanner/needs_planning,0.0,0.0,0.0,340
preplanner/calculate_access_opportunities,0.00036,0.00031,0.00032,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,475
preplanner/_schedule_maneuvers,0.00364,0.00517,0.0023,173
preplanner/__schedule_periodic_replan,0.0001,0.00026,6e-05,173
preplanner/generate_plan,0.02363,0.01619,0.01781,173
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,340
replanner/update_percepts,6e-05,2e-05,7e-05,340
replanner/check_request_completion,0.00474,0.00623,0.0025,340
replanner/check_request_end_time,0.0,0.0,0.0,340
replanner/compare_bids,0.00295,0.00517,0.00141,340
replanner/consensus_phase,0.00771,0.00883,0.00441,340
replanner/is_observation_path_valid,0.0,0.0,0.0,680
replanner/is_task_path_valid,2e-05,0.0,2e-05,340
replanner/needs_planning,0.00775,0.00883,0.00445,340
replanner/_get_available_requests,1e-05,0.0,1e-05,15
