routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00025,0.00137,2e-05,1015
__check_action_completion,6e-05,1e-05,6e-05,1015
preplanner/update_percepts,3e-05,2e-05,3e-05,1015
preplanner/needs_planning,0.0,0.0,0.0,1015
preplanner/calculate_access_opportunities,0.00098,0.0,0.00098,1
preplanner/_schedule_observations,0.01493,0.0,0.01493,1
preplanner/is_observation_path_valid,0.00015,0.0,0.00015,1
preplanner/_create_broadcast_path,0.00869,0.0,0.00869,1
preplanner/_schedule_broadcasts,0.0152,0.0,0.0152,1
preplanner/_schedule_maneuvers,0.01613,0.0,0.01613,1
preplanner/__schedule_periodic_replan,0.001,0.0,0.001,1
preplanner/generate_plan,0.05846,0.0,0.05846,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,1015
replanner/update_percepts,0.00013,0.00019,8e-05,1015
replanner/check_request_completion,0.00673,0.00721,0.00406,1015
replanner/check_request_end_time,0.0,0.0,0.0,1015
replanner/compare_bids,0.0038,0.00593,0.00141,1015
replanner/consensus_phase,0.01054,0.01021,0.00713,1015
replanner/needs_planning,0.01056,0.0102,0.00714,1015
replanner/_get_available_requests,0.00012,0.0001,9e-05,84
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,20
replanner/_get_matching_request,1e-05,0.0,0.0,428
replanner/_can_bid,0.0,0.0,0.0,388
replanner/_can_access,0.00023,5e-05,0.00021,16
replanner/_schedule_maneuvers,0.01002,0.00928,0.00476,10
replanner/_create_broadcast_path,0.00692,0.00118,0.00662,11
replanner/_schedule_broadcasts,0.00799,0.00195,0.00699,10
replanner/_schedule_waits,0.0,0.0,0.0,10
replanner/generate_plan,0.01938,0.00907,0.0159,10
