routine,t_avg,t_std,t_med,n
_read_incoming_messages,1e-05,0.0,1e-05,33
__check_action_completion,5e-05,1e-05,5e-05,33
preplanner/update_percepts,2e-05,1e-05,2e-05,33
preplanner/needs_planning,0.0,0.0,0.0,33
preplanner/calculate_access_opportunities,0.00714,0.00617,0.00361,3
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,6
preplanner/_schedule_observations,0.01742,0.00597,0.01933,3
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,3
preplanner/_schedule_maneuvers,0.00965,0.01145,0.00186,3
preplanner/__schedule_periodic_replan,5e-05,1e-05,4e-05,3
preplanner/generate_plan,0.02718,0.01396,0.02496,3
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,33
replanner/update_percepts,4e-05,1e-05,4e-05,33
replanner/check_request_completion,0.00698,0.00902,0.00292,33
replanner/check_request_end_time,0.0,0.0,0.0,33
replanner/compare_bids,0.00323,0.00555,0.00144,33
replanner/consensus_phase,0.01023,0.01091,0.0045,33
replanner/needs_planning,0.01024,0.01091,0.00451,33
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/_can_access,0.00072,0.0,0.00072,1
replanner/_get_available_requests,0.00075,0.0,0.00075,1
replanner/_schedule_maneuvers,0.00027,0.0,0.00027,1
replanner/_create_broadcast_path,0.00655,0.0,0.00655,1
replanner/_schedule_broadcasts,0.00665,0.0,0.00665,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.00774,0.0,0.00774,1
