routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0003,0.0044,2e-05,3083
__check_action_completion,6e-05,1e-05,6e-05,3083
preplanner/update_percepts,7e-05,4e-05,9e-05,3083
preplanner/needs_planning,0.0,0.0,0.0,3083
preplanner/calculate_access_opportunities,0.00098,0.0,0.00098,1
preplanner/_schedule_observations,0.8514,0.0,0.8514,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.04848,0.0,0.04848,1
preplanner/_schedule_broadcasts,1.29435,0.0,1.29435,1
preplanner/_schedule_maneuvers,0.61047,0.0,0.61047,1
preplanner/__schedule_periodic_replan,0.00082,0.0,0.00082,1
preplanner/generate_plan,2.75898,0.0,2.75898,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3083
replanner/update_percepts,0.00015,0.00018,0.00014,3083
replanner/check_request_completion,0.22597,0.21293,0.18587,3083
replanner/check_request_end_time,0.0,0.0,0.0,3083
replanner/compare_bids,0.16019,0.21572,0.0709,3083
replanner/consensus_phase,0.38619,0.34126,0.3262,3083
replanner/needs_planning,0.38622,0.34126,0.32622,3083
replanner/_get_available_requests,0.00034,0.00021,0.0003,95
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2737
replanner/_can_bid,0.0,0.0,0.0,1796
replanner/_can_access,0.00027,7e-05,0.0003,21
replanner/_schedule_maneuvers,0.74718,0.60105,0.66938,39
replanner/_create_broadcast_path,0.0867,0.04988,0.0592,41
replanner/_schedule_broadcasts,0.09178,0.04937,0.08496,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.84025,0.61057,0.77288,39
