routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
vis_0_wait,0.456,2.648,0.298,1769
therm_0_wait,0.458,2.653,0.305,1769
sar_0_wait,0.457,2.652,0.297,1769
vis_1_wait,0.456,2.647,0.3,1769
therm_1_wait,0.458,2.653,0.302,1769
sar_1_wait,0.456,2.653,0.298,1769
clock_wait,0.488,2.654,0.353,1769
sim_runtime,863.529,0.0,863.529,1
