observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
therm_sat_6_0,20.0,52.086,-42.653,736.7,2.39,2.67,,thermal
sar_sat_6_0,40.0,-55.479,24.867,746.3,-10.61,11.85,,sar
sar_sat_0_0,160.0,-58.723,127.117,737.2,10.33,11.51,51.52,sar
sar_sat_0_0,230.0,-61.999,132.45,719.1,1.41,1.57,50.33,sar
sar_sat_0_0,250.0,-61.815,135.626,729.2,9.78,10.9,48.91,sar
sar_sat_6_0,320.0,-63.481,54.048,731.0,12.31,13.71,83.54,sar
therm_sat_3_0,540.0,24.853,-160.111,773.8,-9.32,10.44,52.2,thermal
vis_sat_3_0,640.0,35.793,50.432,646.0,-3.0,3.3,,visual
therm_sat_4_0,650.0,19.68,-110.828,769.7,5.44,6.09,81.46,thermal
vis_sat_2_0,660.0,37.465,4.629,656.7,9.85,10.86,,visual
sar_sat_7_0,730.0,-62.105,153.396,696.9,11.36,12.59,42.41,sar
sar_sat_1_0,820.0,-59.103,-107.545,690.3,11.35,12.57,62.77,sar
sar_sat_1_0,830.0,-58.979,-106.285,683.0,8.51,9.42,63.44,sar
therm_sat_1_0,920.0,4.745,119.264,771.0,2.11,2.36,62.75,thermal
therm_sat_1_0,940.0,3.429,119.019,772.0,-3.41,3.82,62.26,thermal
therm_sat_1_0,980.0,1.722,121.173,780.7,8.69,9.75,59.41,thermal
therm_sat_5_0,1170.0,-9.06,-56.228,769.6,-0.49,0.55,,thermal
therm_sat_5_0,1180.0,-9.621,-56.064,769.5,-0.78,0.87,,thermal
therm_sat_5_0,1200.0,-11.15,-56.646,780.9,-9.4,10.55,,thermal
sar_sat_3_0,1200.0,-42.118,6.688,652.5,3.51,3.87,,sar
vis_sat_1_0,1440.0,68.113,25.14,710.4,10.42,11.58,,visual
therm_sat_6_0,1800.0,-42.118,6.688,759.3,9.62,10.76,,thermal
therm_sat_6_0,1840.0,-44.43,7.643,747.9,4.69,5.24,,thermal
therm_sat_4_0,1880.0,-46.393,-80.565,745.8,4.88,5.45,84.07,thermal
therm_sat_2_0,1900.0,-47.696,-170.447,741.6,-0.66,0.74,28.01,thermal
vis_sat_4_0,1910.0,55.39,-145.14,733.0,3.54,3.95,86.23,visual
sar_sat_1_0,1920.0,-2.136,-64.459,630.3,3.25,3.57,,sar
therm_sat_4_0,1920.0,-49.125,-80.346,746.3,-6.85,7.65,83.04,thermal
vis_sat_4_0,1930.0,54.236,-144.395,732.8,-0.34,0.38,85.63,visual
therm_sat_4_0,1930.0,-50.121,-80.911,764.8,-13.91,15.57,82.28,thermal
therm_sat_2_0,1950.0,-50.914,-169.513,755.3,-11.47,12.82,31.11,thermal
vis_sat_4_0,1990.0,51.004,-141.529,741.2,-5.97,6.66,84.38,visual
therm_sat_6_0,2010.0,-53.385,14.69,739.4,-6.16,6.87,,thermal
therm_sat_6_0,2010.0,-53.31,14.632,739.1,-5.98,6.67,,thermal
sar_sat_5_0,2050.0,4.745,119.264,638.4,-9.16,10.08,58.68,sar
therm_sat_5_0,2110.0,-58.315,-24.688,749.0,-12.88,14.38,,thermal
therm_sat_3_0,2160.0,-58.144,-106.703,745.9,13.04,14.55,66.16,thermal
vis_sat_7_0,2260.0,37.465,4.629,765.4,-10.09,11.3,,visual
vis_sat_0_0,2290.0,35.665,50.097,779.8,-14.07,15.77,,visual
vis_sat_3_0,2370.0,33.019,-168.955,780.6,13.26,14.87,59.28,visual
sar_sat_0_0,2430.0,25.996,-96.739,656.9,-13.16,14.51,,sar
therm_sat_5_0,2430.0,-66.942,12.707,706.3,-3.54,3.94,88.49,thermal
vis_sat_3_0,2440.0,28.816,-168.062,764.1,5.48,6.14,55.79,visual
therm_sat_5_0,2730.0,-63.284,55.06,682.8,1.7,1.88,79.67,thermal
vis_sat_5_0,2740.0,12.365,-71.701,769.3,2.2,2.47,,visual
therm_sat_1_0,2770.0,-61.27,-121.523,691.0,9.93,11.0,59.99,thermal
therm_sat_1_0,2780.0,-61.637,-119.641,679.5,2.46,2.72,60.94,thermal
vis_sat_1_0,2820.0,7.253,108.132,793.2,-13.15,14.77,66.76,visual
therm_sat_3_0,2820.0,-59.305,-27.1,695.7,13.0,14.41,,thermal
vis_sat_6_0,2820.0,8.355,-24.383,780.2,8.83,9.91,,visual
vis_sat_1_0,2840.0,6.641,109.6,771.9,-3.71,4.15,65.12,visual
therm_sat_4_0,2880.0,-57.598,24.049,675.8,5.92,6.55,,thermal
therm_sat_1_0,2890.0,-58.672,-107.376,692.6,-13.61,15.08,67.33,thermal
