routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3071
update_state,0.0,0.0,0.0,3071
sense_environment,0.828,0.459,0.814,3070
update_state_environment,0.003,0.011,0.0,3070
get_environment_broadcasts,0.0,0.003,0.0,3070
get_agent_broadcasts,0.012,0.069,0.0,3070
sense,0.846,0.456,0.831,3070
think,0.45,0.409,0.38,3070
perform_broadcast,0.025,0.025,0.021,47
do,0.416,0.493,0.129,3070
perform_wait_for_messages,0.42,0.494,0.131,2977
perform_state_change,0.432,0.494,0.096,67
perform_observation,0.432,0.493,0.077,53
