routine,t_avg,t_std,t_med,n
_read_incoming_messages,9e-05,0.0007,2e-05,3070
__check_action_completion,6e-05,1e-05,6e-05,3070
preplanner/update_percepts,9e-05,5e-05,0.0001,3070
preplanner/needs_planning,0.0,0.0,0.0,3070
preplanner/calculate_access_opportunities,0.00163,0.0,0.00163,1
preplanner/_schedule_observations,0.80425,0.0,0.80425,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.05132,0.0,0.05132,1
preplanner/_schedule_broadcasts,1.07114,0.0,1.07114,1
preplanner/_schedule_maneuvers,0.82172,0.0,0.82172,1
preplanner/__schedule_periodic_replan,0.00081,0.0,0.00081,1
preplanner/generate_plan,2.6997,0.0,2.6997,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3070
replanner/update_percepts,0.00016,9e-05,0.00014,3070
replanner/check_request_completion,0.22186,0.21078,0.17704,3070
replanner/check_request_end_time,0.0,0.0,0.0,3070
replanner/compare_bids,0.16365,0.23083,0.06981,3070
replanner/consensus_phase,0.38554,0.35497,0.32711,3070
replanner/needs_planning,0.38556,0.35497,0.32713,3070
replanner/_get_available_requests,0.0007,0.00318,0.00032,87
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2671
replanner/_can_bid,0.0,0.0,0.0,1730
replanner/_can_access,0.00161,0.00613,0.0003,22
replanner/_schedule_maneuvers,0.8018,0.57861,0.88498,39
replanner/_create_broadcast_path,0.07658,0.03774,0.05753,44
replanner/_schedule_broadcasts,0.08678,0.03541,0.08804,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.89063,0.57953,0.97335,39
