routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.004,0.004,1601
update_state,0.0,0.0,0.0,1601
sense_environment,0.15,1.062,0.113,1600
update_state_environment,0.002,0.003,0.001,1600
get_environment_broadcasts,0.0,0.0,0.0,1600
get_agent_broadcasts,0.0,0.0,0.0,1600
sense,0.157,1.062,0.12,1600
think,0.043,1.116,0.014,1600
perform_state_change,0.421,3.125,0.088,1550
do,0.433,3.164,0.093,1600
perform_measurement,0.067,0.051,0.057,85
perform_broadcast,0.003,0.004,0.002,84
perform_wait_for_messages,0.678,4.184,0.068,50
