routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.037,0.0,1056
update_state,0.0,0.0,0.0,1056
sense_environment,0.184,0.144,0.16,1055
update_state_environment,0.004,0.023,0.0,1055
get_environment_broadcasts,0.009,0.024,0.0,1055
get_agent_broadcasts,0.082,0.144,0.0,1055
sense,0.286,0.232,0.228,1055
think,0.494,0.796,0.286,1055
perform_broadcast,0.009,0.042,0.0,428
do,0.196,0.393,0.112,1055
perform_wait_for_messages,0.212,0.461,0.104,716
perform_state_change,0.147,0.172,0.084,179
perform_observation,0.206,0.163,0.164,243
