routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.015,0.047,0.0,1055
__check_action_completion,0.0,0.007,0.0,1055
preplanner/update_percepts,0.001,0.009,0.0,1055
preplanner/needs_planning,0.0,0.0,0.0,1055
preplanner/calculate_access_opportunities,0.105,0.146,0.054,170
preplanner/_schedule_observations,0.374,0.488,0.177,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.366,0.594,0.101,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.011,0.042,0.0,170
preplanner/generate_plan,0.771,0.949,0.319,170
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,1055
replanner/update_percepts,0.008,0.036,0.0,1055
replanner/check_request_completion,0.0,0.0,0.0,1055
replanner/check_request_end_time,0.0,0.004,0.0,1055
replanner/compare_bids,0.0,0.002,0.0,1055
replanner/consensus_phase,0.0,0.005,0.0,1055
replanner/is_observation_path_valid,0.0,0.005,0.0,5547
replanner/_get_available_requests,0.163,0.205,0.093,969
replanner/needs_planning,0.15,0.203,0.051,1055
replanner/planning_phase,0.939,2.744,0.177,35
replanner/_schedule_observations,0.009,0.036,0.001,35
replanner/_schedule_maneuvers,0.012,0.015,0.006,35
replanner/_schedule_broadcasts,0.056,0.085,0.021,35
replanner/_schedule_waits,0.0,0.0,0.0,35
replanner/generate_plan,1.022,2.74,0.232,35
replanner/calc_imaging_time,0.16,0.164,0.098,20
