ID,Requester,lat [deg],lon [deg],Severity,t start,t end,t corr,Measurment Types
30dfa638-6f1c-11ef-896b-0ade7690bf05,sar_sat_0_0,-62.56901328567674,-169.39922370337663,30.447566286222848,1710.0,2442.1642359049765,732.1642359049765,['thermal']
88be2e07-6f1c-11ef-896b-0ade7690bf05,sar_sat_0_0,30.27279037138461,41.73879514719058,66.03873871529862,5360.0,5467.707086472616,107.70708647261563,['visual']
89188679-6f1c-11ef-896b-0ade7690bf05,therm_sat_0_0,50.20272563384992,-89.96291779744821,20.66220085754923,5400.0,6192.11544890989,792.1154489098899,['sar']
8f659c2d-6f1c-11ef-896b-0ade7690bf05,vis_sat_0_1,-65.1724987007123,158.44462394095802,31.370075827544184,6020.0,6383.628885101739,363.6288851017389,['thermal']
2e28b9dd-6f1d-11ef-896c-0ade7690bf05,vis_sat_0_1,-25.49814242223475,44.090482939737456,84.5866209421199,10810.0,10968.228066065662,158.22806606566155,['thermal']
461cbab2-6f1d-11ef-896c-0ade7690bf05,vis_sat_0_0,12.345244315080572,-146.35056734764206,65.49088943990887,12070.0,12387.536977465046,317.5369774650462,['thermal']
bb1f8f8b-6f1d-11ef-896c-0ade7690bf05,vis_sat_0_0,66.54089064371725,-115.20540915206622,19.08161462672464,19090.0,19429.400126088884,339.40012608888355,['thermal']
da0ffbed-6f1d-11ef-896c-0ade7690bf05,vis_sat_0_1,66.54089064371725,-115.20540915206622,37.01364640019457,20600.0,20686.05305697157,86.05305697157019,['thermal']
f13a167d-6f1d-11ef-896c-0ade7690bf05,sar_sat_0_0,67.96631668228883,-115.69004132884972,50.89750800925042,22140.0,22494.79761819153,354.7976181915292,['visual']
32a6eeb8-6f1e-11ef-896c-0ade7690bf05,therm_sat_0_0,49.32898813018633,-168.72658697995388,96.18225488985571,23150.0,23677.34148775722,527.3414877572213,['visual']
32a6eec6-6f1e-11ef-896c-0ade7690bf05,therm_sat_0_0,50.7584791296534,-168.71044454374524,71.0088189247451,23170.0,23526.392077023356,356.39207702335625,['visual']
32a6eedb-6f1e-11ef-896c-0ade7690bf05,therm_sat_0_0,51.49546837583712,-167.832156960749,39.64299183533958,23180.0,23484.145213431595,304.14521343159504,['visual']
3c53386f-6f1e-11ef-896c-0ade7690bf05,therm_sat_0_0,67.2525530750671,-116.67994892473128,80.78404633372182,23670.0,24233.69586013881,563.6958601388105,['sar']
178671ac-6f1f-11ef-896c-0ade7690bf05,therm_sat_0_0,20.426608985292845,-60.81786535673014,41.27688318200142,30760.0,30970.83812860419,210.8381286041913,['visual']
3f76261e-6f1f-11ef-896e-0ade7690bf05,therm_sat_0_0,-24.17598589495988,-39.76357713248403,46.773778522764175,31610.0,31845.028091571603,235.028091571603,['visual']
40eeb326-6f1f-11ef-896e-0ade7690bf05,vis_sat_0_1,38.212548405700296,147.32829099267784,76.9673946372176,31800.0,31805.955130206243,5.955130206242757,['thermal']
40eeb337-6f1f-11ef-896e-0ade7690bf05,vis_sat_0_1,38.212548405700296,147.32829099267784,76.9673946372176,31800.0,31805.955130206243,5.955130206242757,['thermal']
42f8b74b-6f1f-11ef-896e-0ade7690bf05,sar_sat_0_0,-36.28539517521602,107.57394006409196,33.18466648024595,31970.0,32392.65881308882,422.65881308881944,['visual']
7c35db1c-6f1f-11ef-896e-0ade7690bf05,vis_sat_0_1,40.28011400905842,-83.33400256686366,72.56169446896052,33310.0,33372.947141525656,62.94714152565575,['thermal']
34ba1e69-6f20-11ef-896f-0ade7690bf05,vis_sat_0_0,-37.21498428294449,-65.58592190863365,11.15315976246082,39230.0,40095.44605641312,865.4460564131223,['sar']
34ba1e6e-6f20-11ef-896f-0ade7690bf05,vis_sat_0_0,-37.21498428294449,-65.58592190863365,11.15315976246082,39230.0,40095.44605641312,865.4460564131223,['sar']
34ba1e70-6f20-11ef-896f-0ade7690bf05,vis_sat_0_0,-37.21498428294449,-65.58592190863365,11.15315976246082,39240.0,40095.44605641312,855.4460564131223,['sar']
35900d49-6f20-11ef-896f-0ade7690bf05,vis_sat_0_0,-39.549558635560274,-66.25094961778018,45.21228151439751,39270.0,39730.14612017694,460.1461201769416,['thermal']
58c3a433-6f20-11ef-8970-0ade7690bf05,therm_sat_0_0,46.31416166158556,111.25647942961058,91.77612673450598,40860.0,41134.52928544622,274.5292854462168,['visual']
5e2aaa43-6f20-11ef-8970-0ade7690bf05,therm_sat_0_0,61.53518939135505,-154.88200135243918,22.09368484267428,41740.0,41784.67432915832,44.67432915831887,['visual']
ade7a3cd-6f20-11ef-8970-0ade7690bf05,vis_sat_0_0,59.33373559206411,-153.20271506041263,72.44576185155177,43280.0,43510.87176490328,230.87176490327693,['sar']
ae9eaadc-6f20-11ef-8970-0ade7690bf05,vis_sat_0_0,52.65625521905373,-140.2230078922741,5.324328509580778,43450.0,44098.645054727735,648.6450547277345,['sar']
bf4027e5-6f20-11ef-8970-0ade7690bf05,vis_sat_0_0,7.391156856140438,-108.9270097280248,39.95712797081574,44340.0,44637.21458345704,297.21458345704013,['thermal']
bf4027e8-6f20-11ef-8970-0ade7690bf05,vis_sat_0_0,6.940483513904116,-109.40371759258171,70.94238072775715,44350.0,44906.882491998105,556.8824919981053,['sar']
1ea42908-6f21-11ef-8970-0ade7690bf05,sar_sat_0_0,36.912381910158174,-138.04583395861647,98.93927599498453,46730.0,47365.411030419695,635.4110304196947,['thermal']
e940d2f0-6f21-11ef-8970-0ade7690bf05,sar_sat_0_0,14.10081918928936,-147.697978212339,11.437939951638777,53120.0,53667.79263202078,547.7926320207771,['thermal']
e940d307-6f21-11ef-8970-0ade7690bf05,sar_sat_0_0,14.10081918928936,-147.697978212339,11.437939951638777,53120.0,53667.79263202078,547.7926320207771,['thermal']
e9f40b16-6f21-11ef-8970-0ade7690bf05,sar_sat_0_0,14.10081918928936,-147.697978212339,11.437939951638777,53120.0,53667.79263202078,547.7926320207771,['thermal']
fb9fb5c8-6f21-11ef-8970-0ade7690bf05,therm_sat_0_0,61.77038139541224,166.62859300443526,21.52987241573604,53670.0,54313.37260362633,643.3726036263324,['sar']
fc71bbb9-6f21-11ef-8970-0ade7690bf05,therm_sat_0_0,55.74533711686474,176.34182297726915,18.51184829123832,53810.0,54510.26032107248,700.2603210724774,['visual']
4b77fdb3-6f22-11ef-8970-0ade7690bf05,vis_sat_0_1,2.3371126490270147,28.49957563529392,10.429924360887032,54860.0,55008.85542877745,148.8554287774532,['thermal']
7eeb650a-6f22-11ef-8970-0ade7690bf05,therm_sat_0_0,-52.67182814783888,-125.09732447315687,50.54559419537866,55840.0,56276.33519881112,436.33519881111715,['sar']
18b3391f-6f23-11ef-8971-0ade7690bf05,vis_sat_0_0,-62.73007739509134,-47.433563946377234,55.31738080502623,58030.0,58711.47921370887,681.4792137088734,['thermal']
1ac77e85-6f23-11ef-8971-0ade7690bf05,vis_sat_0_0,-48.79412951572935,-14.54943570266824,68.07714009183988,58410.0,58632.16028923968,222.16028923967679,['thermal']
1b869e88-6f23-11ef-8971-0ade7690bf05,vis_sat_0_0,-48.79412951572935,-14.54943570266824,68.07714009183988,58410.0,58632.16028923968,222.16028923967679,['thermal']
20a2ca58-6f23-11ef-8971-0ade7690bf05,sar_sat_0_0,37.401781580911454,171.23330712084734,89.83470880162302,58580.0,58749.53009891928,169.5300989192765,['visual']
4ea591bb-6f23-11ef-8971-0ade7690bf05,vis_sat_0_0,0.901513071230558,9.813001441855535,3.4408339432607904,59300.0,59727.82092329717,427.82092329717125,['sar']
4f8f7a75-6f23-11ef-8971-0ade7690bf05,vis_sat_0_0,2.2753246895883885,11.777464393422107,28.80588846937744,59340.0,59731.79731182336,391.7973118233567,['sar']
b91e0fb3-6f23-11ef-8971-0ade7690bf05,therm_sat_0_0,-46.549881220352646,-155.41481352376172,69.17720290307643,61650.0,62404.99833856111,754.9983385611122,['sar']
d0521366-6f23-11ef-8971-0ade7690bf05,therm_sat_0_0,-65.54671897247073,-101.75777159664833,81.28895951971373,62230.0,62978.87773717184,748.8777371718388,['visual']
