routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.01,0.0,16496
update_state,0.0,0.0,0.0,16496
sense_environment,0.829,0.474,0.818,16495
update_state_environment,0.003,0.011,0.0,16495
get_environment_broadcasts,0.0,0.004,0.0,16495
get_agent_broadcasts,0.008,0.066,0.0,16495
sense,0.843,0.473,0.825,16495
think,0.444,0.689,0.34,16495
perform_broadcast,0.037,0.046,0.02,159
do,0.468,0.522,0.177,16495
perform_wait_for_messages,0.472,0.523,0.185,15973
perform_state_change,0.429,0.486,0.118,632
perform_observation,0.421,0.508,0.087,403
