plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,40b33dfc,0,20.0,0.333
0,0,40ba0b78,0,30.0,0.333
0,0,40b63188,0,80.0,0.333
0,0,40af0e30,0,130.0,0.333
0,0,40afb466,0,140.0,0.333
0,0,40b60262,0,160.0,0.333
0,0,40b78f74,0,4790.0,0.333
0,0,40b4c4b0,0,4820.0,0.333
0,0,40b95b10,0,4950.0,0.333
0,0,40b81eb2,0,5110.0,0.333
0,0,40b28cfe,0,5730.0,0.333
0,0,40bee29c,0,5750.0,0.333
0,0,40bdd366,0,6020.0,0.333
0,0,40b0f5ec,0,10880.0,0.333
0,0,40b2b8d2,0,10910.0,0.333
0,0,40bc4e1a,0,10940.0,0.333
0,0,40bbf4d8,0,10950.0,0.333
0,0,40beb0ce,0,10980.0,0.333
0,0,40b6b1a8,0,11000.0,0.333
0,0,40b43d7e,0,11210.0,0.333
0,0,40bccd54,0,12810.0,0.333
0,0,40bb1554,0,12850.0,0.333
0,0,40ae43f6,0,12900.0,0.333
0,0,40b3879e,0,12940.0,0.333
0,0,40b207fc,0,12950.0,0.333
0,0,40bf8f44,0,13000.0,0.333
0,0,40b31250,0,13070.0,0.333
0,0,40aeb0ca,0,13080.0,0.333
0,0,40be008e,0,13090.0,0.333
0,0,40b1da2a,0,18610.0,0.333
0,0,40b9b272,0,22780.0,0.333
0,0,40b8d758,0,23590.0,0.333
0,0,40b23560,0,23670.0,0.333
0,0,40bae9bc,0,29580.0,0.333
0,0,40bd7e52,0,29630.0,0.333
0,0,40bf3a1c,0,29670.0,0.333
0,0,40af4986,0,29710.0,0.333
0,0,40bb6c84,0,30630.0,0.333
0,0,40ba9246,0,35530.0,0.333
0,0,40b3b96c,0,35540.0,0.333
0,0,40b4992c,0,35550.0,0.333
0,0,40b09980,0,36800.0,0.333
0,0,40bca2f2,0,36850.0,0.333
0,0,40b1ab36,0,37070.0,0.333
0,0,40bda8e6,0,40370.0,0.333
0,0,40bcf7c0,0,40490.0,0.333
0,0,40b1517c,0,41700.0,0.333
0,0,40bf64c4,0,43330.0,0.333
0,0,40b686ec,0,46310.0,0.333
0,0,40b92f5a,0,46360.0,0.333
0,0,40ae7b50,0,46410.0,0.333
0,0,40b46d76,0,46450.0,0.333
0,0,40bd27cc,0,46590.0,0.333
0,0,40b851fc,0,52150.0,0.333
0,0,40be2b0e,0,52360.0,0.333
0,0,40bbc8fa,0,57230.0,0.333
0,0,40bc785e,0,58130.0,0.333
0,0,40bd53dc,0,58640.0,0.333
0,0,40b7624c,0,64270.0,0.333
0,0,40afe562,0,64300.0,0.333
0,0,40b4f02a,0,64310.0,0.333
0,0,40b03d1e,0,64330.0,0.333
0,0,40b57338,0,65330.0,0.333
0,0,40be8464,0,70140.0,0.333
0,0,40bb96e6,0,71480.0,0.333
0,0,40bc1f1c,0,75010.0,0.333
0,0,40b548cc,0,77060.0,0.333
0,0,40b8ab7a,0,77190.0,0.333
0,0,40b51bae,0,77360.0,0.333
0,0,40babdf2,0,77760.0,0.333
0,0,40b986da,0,83180.0,0.333
