routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3092
update_state,0.0,0.0,0.0,3092
sense_environment,0.822,0.449,0.81,3091
update_state_environment,0.004,0.011,0.0,3091
get_environment_broadcasts,0.0,0.003,0.0,3091
get_agent_broadcasts,0.012,0.065,0.0,3091
sense,0.84,0.445,0.818,3091
think,0.448,0.388,0.382,3091
perform_broadcast,0.031,0.038,0.017,42
do,0.411,0.491,0.128,3091
perform_wait_for_messages,0.416,0.492,0.13,2989
perform_state_change,0.451,0.498,0.129,69
perform_observation,0.409,0.486,0.114,62
