routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00015,0.00187,2e-05,3091
__check_action_completion,6e-05,1e-05,6e-05,3091
preplanner/update_percepts,5e-05,3e-05,3e-05,3091
preplanner/needs_planning,0.0,0.0,0.0,3091
preplanner/calculate_access_opportunities,0.00065,0.0,0.00065,1
preplanner/_schedule_observations,1.49149,0.0,1.49149,1
preplanner/is_observation_path_valid,0.00012,0.0,0.00012,1
preplanner/_create_broadcast_path,0.04574,0.0,0.04574,1
preplanner/_schedule_broadcasts,0.18586,0.0,0.18586,1
preplanner/_schedule_maneuvers,1.04049,0.0,1.04049,1
preplanner/__schedule_periodic_replan,0.00083,0.0,0.00083,1
preplanner/generate_plan,2.72064,0.0,2.72064,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3091
replanner/update_percepts,0.00013,0.0001,0.00011,3091
replanner/check_request_completion,0.22226,0.20569,0.18533,3091
replanner/check_request_end_time,0.0,0.0,0.0,3091
replanner/compare_bids,0.16306,0.21139,0.07464,3091
replanner/consensus_phase,0.38535,0.33708,0.32676,3091
replanner/needs_planning,0.38537,0.33707,0.32678,3091
replanner/_get_available_requests,0.00038,0.00024,0.00034,100
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,2e-05,1e-05,2883
replanner/_can_bid,0.0,0.0,0.0,1942
replanner/_schedule_maneuvers,0.82122,0.499,0.85437,39
replanner/_create_broadcast_path,0.11052,0.12273,0.09863,40
replanner/_schedule_broadcasts,0.11487,0.12377,0.10215,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.93746,0.55477,0.95532,39
replanner/_can_access,0.00026,7e-05,0.00023,36
