routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.018,0.0,12448
update_state,0.0,0.0,0.0,12448
sense_environment,0.187,0.102,0.176,12447
update_state_environment,0.002,0.014,0.0,12447
get_environment_broadcasts,0.005,0.02,0.0,12447
get_agent_broadcasts,0.03,0.055,0.0,12447
sense,0.227,0.117,0.215,12447
think,0.336,1.185,0.274,12447
perform_broadcast,0.007,0.023,0.0,1265
do,0.139,0.212,0.094,12447
perform_wait_for_messages,0.137,0.22,0.088,11183
perform_state_change,0.14,0.142,0.098,1651
perform_observation,0.15,0.111,0.123,1230
