routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.022,0.0,8590
update_state,0.0,0.0,0.0,8590
sense_environment,0.094,0.077,0.091,8589
update_state_environment,0.0,0.004,0.0,8589
get_environment_broadcasts,0.003,0.009,0.0,8589
get_agent_broadcasts,0.009,0.083,0.0,8589
sense,0.109,0.128,0.101,8589
think,0.265,2.328,0.031,8589
perform_broadcast,0.006,0.049,0.0,370
do,0.862,2.804,0.067,8589
perform_wait_for_messages,1.003,3.014,0.079,7324
perform_state_change,0.285,1.508,0.04,1153
perform_observation,0.052,0.043,0.039,1045
