plan_index,t_plan,instrument,t_img
0,0,thermal,10.0
0,0,thermal,20.0
0,0,thermal,30.0
0,0,thermal,40.0
0,0,thermal,50.0
0,0,thermal,80.0
0,0,thermal,90.0
0,0,thermal,100.0
0,0,thermal,110.0
0,0,thermal,130.0
0,0,thermal,150.0
0,0,thermal,160.0
0,0,thermal,170.0
0,0,thermal,180.0
0,0,thermal,190.0
0,0,thermal,220.0
0,0,thermal,230.0
0,0,thermal,240.0
0,0,thermal,250.0
0,0,thermal,270.0
0,0,thermal,470.0
0,0,thermal,480.0
0,0,thermal,510.0
0,0,thermal,530.0
0,0,thermal,540.0
0,0,thermal,560.0
0,0,thermal,620.0
0,0,thermal,630.0
0,0,thermal,640.0
0,0,thermal,660.0
0,0,thermal,1800.0
0,0,thermal,1850.0
0,0,thermal,4430.0
0,0,thermal,5090.0
0,0,thermal,5210.0
0,0,thermal,5860.0
0,0,thermal,6030.0
0,0,thermal,6130.0
0,0,thermal,6190.0
0,0,thermal,6200.0
0,0,thermal,6220.0
0,0,thermal,6250.0
0,0,thermal,6270.0
0,0,thermal,6280.0
0,0,thermal,6320.0
0,0,thermal,6330.0
0,0,thermal,6340.0
0,0,thermal,6350.0
0,0,thermal,6360.0
0,0,thermal,6370.0
0,0,thermal,6380.0
0,0,thermal,6390.0
0,0,thermal,6400.0
0,0,thermal,6410.0
0,0,thermal,6450.0
0,0,thermal,6480.0
0,0,thermal,6510.0
0,0,thermal,6550.0
0,0,thermal,6640.0
0,0,thermal,6720.0
0,0,thermal,6760.0
0,0,thermal,6790.0
0,0,thermal,6810.0
0,0,thermal,6830.0
0,0,thermal,6910.0
0,0,thermal,6920.0
0,0,thermal,6940.0
0,0,thermal,6970.0
0,0,thermal,7030.0
0,0,thermal,7240.0
0,0,thermal,7270.0
0,0,thermal,7670.0
0,0,thermal,7720.0
0,0,thermal,7730.0
0,0,thermal,7970.0
0,0,thermal,8000.0
0,0,thermal,8020.0
0,0,thermal,10470.0
0,0,thermal,10550.0
0,0,thermal,10660.0
0,0,thermal,10970.0
0,0,thermal,11020.0
0,0,thermal,11110.0
0,0,thermal,11210.0
0,0,thermal,11790.0
0,0,thermal,11990.0
0,0,thermal,12060.0
0,0,thermal,12110.0
0,0,thermal,12170.0
0,0,thermal,12190.0
0,0,thermal,12210.0
0,0,thermal,12290.0
0,0,thermal,12320.0
0,0,thermal,12330.0
0,0,thermal,12350.0
0,0,thermal,12410.0
0,0,thermal,12430.0
0,0,thermal,12470.0
0,0,thermal,12610.0
0,0,thermal,12640.0
0,0,thermal,12680.0
0,0,thermal,12820.0
0,0,thermal,12840.0
0,0,thermal,12860.0
0,0,thermal,14230.0
0,0,thermal,14240.0
0,0,thermal,14260.0
0,0,thermal,14280.0
0,0,thermal,16540.0
0,0,thermal,16570.0
0,0,thermal,16590.0
0,0,thermal,16660.0
0,0,thermal,16720.0
0,0,thermal,16730.0
0,0,thermal,16870.0
0,0,thermal,16880.0
0,0,thermal,17040.0
0,0,thermal,17180.0
0,0,thermal,17220.0
0,0,thermal,17770.0
0,0,thermal,17880.0
0,0,thermal,17930.0
0,0,thermal,17960.0
0,0,thermal,18110.0
0,0,thermal,22910.0
0,0,thermal,23180.0
0,0,thermal,23210.0
0,0,thermal,23240.0
0,0,thermal,23250.0
0,0,thermal,23680.0
0,0,thermal,23850.0
0,0,thermal,23960.0
0,0,thermal,28600.0
0,0,thermal,28770.0
0,0,thermal,28880.0
0,0,thermal,28980.0
0,0,thermal,29010.0
0,0,thermal,29050.0
0,0,thermal,29060.0
0,0,thermal,29090.0
0,0,thermal,29100.0
0,0,thermal,29270.0
0,0,thermal,29340.0
0,0,thermal,29360.0
0,0,thermal,29470.0
0,0,thermal,29550.0
0,0,thermal,29570.0
0,0,thermal,29580.0
0,0,thermal,29630.0
0,0,thermal,29930.0
0,0,thermal,34310.0
0,0,thermal,34710.0
0,0,thermal,34760.0
0,0,thermal,34900.0
0,0,thermal,35090.0
0,0,thermal,35110.0
0,0,thermal,35180.0
0,0,thermal,35230.0
0,0,thermal,35240.0
0,0,thermal,35260.0
0,0,thermal,35490.0
0,0,thermal,35520.0
0,0,thermal,35610.0
0,0,thermal,35630.0
0,0,thermal,35650.0
0,0,thermal,35670.0
0,0,thermal,36100.0
0,0,thermal,36110.0
0,0,thermal,36130.0
0,0,thermal,36270.0
0,0,thermal,41160.0
0,0,thermal,41180.0
0,0,thermal,41190.0
0,0,thermal,41250.0
0,0,thermal,41260.0
0,0,thermal,41290.0
0,0,thermal,41310.0
0,0,thermal,41320.0
0,0,thermal,41330.0
0,0,thermal,41340.0
0,0,thermal,41350.0
0,0,thermal,41360.0
0,0,thermal,41490.0
0,0,thermal,41570.0
0,0,thermal,41580.0
0,0,thermal,41690.0
0,0,thermal,41910.0
0,0,thermal,42090.0
0,0,thermal,42160.0
0,0,thermal,43060.0
0,0,thermal,43140.0
0,0,thermal,45140.0
0,0,thermal,45250.0
0,0,thermal,45480.0
0,0,thermal,45930.0
0,0,thermal,47300.0
0,0,thermal,47320.0
0,0,thermal,47330.0
0,0,thermal,47340.0
0,0,thermal,47350.0
0,0,thermal,47360.0
0,0,thermal,47420.0
0,0,thermal,47450.0
0,0,thermal,47460.0
0,0,thermal,47700.0
0,0,thermal,47730.0
0,0,thermal,47740.0
0,0,thermal,47870.0
0,0,thermal,47920.0
0,0,thermal,48020.0
0,0,thermal,48240.0
0,0,thermal,48410.0
0,0,thermal,48430.0
0,0,thermal,48600.0
0,0,thermal,48910.0
0,0,thermal,49000.0
0,0,thermal,49360.0
0,0,thermal,49370.0
0,0,thermal,49420.0
0,0,thermal,49440.0
0,0,thermal,49460.0
0,0,thermal,49480.0
0,0,thermal,51790.0
0,0,thermal,52060.0
0,0,thermal,52090.0
0,0,thermal,52760.0
0,0,thermal,52780.0
0,0,thermal,53210.0
0,0,thermal,53430.0
0,0,thermal,53440.0
0,0,thermal,53450.0
0,0,thermal,53490.0
0,0,thermal,53510.0
0,0,thermal,53530.0
0,0,thermal,53550.0
0,0,thermal,53570.0
0,0,thermal,53630.0
0,0,thermal,53810.0
0,0,thermal,53850.0
0,0,thermal,53900.0
0,0,thermal,53920.0
0,0,thermal,53930.0
0,0,thermal,53940.0
0,0,thermal,53970.0
0,0,thermal,54150.0
0,0,thermal,54220.0
0,0,thermal,54430.0
0,0,thermal,54530.0
0,0,thermal,58150.0
0,0,thermal,58350.0
0,0,thermal,58380.0
0,0,thermal,58440.0
0,0,thermal,58460.0
0,0,thermal,58490.0
0,0,thermal,58560.0
0,0,thermal,58610.0
0,0,thermal,58650.0
0,0,thermal,58660.0
0,0,thermal,58670.0
0,0,thermal,58700.0
0,0,thermal,58710.0
0,0,thermal,58730.0
0,0,thermal,58740.0
0,0,thermal,58750.0
0,0,thermal,58760.0
0,0,thermal,58770.0
0,0,thermal,58780.0
0,0,thermal,58790.0
0,0,thermal,58810.0
0,0,thermal,58820.0
0,0,thermal,58830.0
0,0,thermal,58850.0
0,0,thermal,58910.0
0,0,thermal,58920.0
0,0,thermal,59330.0
0,0,thermal,59510.0
0,0,thermal,59520.0
0,0,thermal,59540.0
0,0,thermal,59550.0
0,0,thermal,59560.0
0,0,thermal,59570.0
0,0,thermal,59620.0
0,0,thermal,59670.0
0,0,thermal,59710.0
0,0,thermal,59730.0
0,0,thermal,59840.0
0,0,thermal,59930.0
0,0,thermal,59960.0
0,0,thermal,60080.0
0,0,thermal,60110.0
0,0,thermal,60190.0
0,0,thermal,60200.0
0,0,thermal,60240.0
0,0,thermal,64330.0
0,0,thermal,64370.0
0,0,thermal,64380.0
0,0,thermal,64390.0
0,0,thermal,64530.0
0,0,thermal,64640.0
0,0,thermal,64670.0
0,0,thermal,64710.0
0,0,thermal,64720.0
0,0,thermal,64740.0
0,0,thermal,64750.0
0,0,thermal,64760.0
0,0,thermal,64780.0
0,0,thermal,64790.0
0,0,thermal,64800.0
0,0,thermal,65010.0
0,0,thermal,65060.0
0,0,thermal,65080.0
0,0,thermal,65180.0
0,0,thermal,65810.0
0,0,thermal,65840.0
0,0,thermal,65940.0
0,0,thermal,65960.0
0,0,thermal,66300.0
0,0,thermal,66560.0
0,0,thermal,66620.0
0,0,thermal,66650.0
0,0,thermal,70640.0
0,0,thermal,70660.0
0,0,thermal,70740.0
0,0,thermal,70810.0
0,0,thermal,70840.0
0,0,thermal,70850.0
0,0,thermal,70870.0
0,0,thermal,70880.0
0,0,thermal,70890.0
0,0,thermal,70910.0
0,0,thermal,70920.0
0,0,thermal,70930.0
0,0,thermal,70940.0
0,0,thermal,70950.0
0,0,thermal,70960.0
0,0,thermal,70970.0
0,0,thermal,70980.0
0,0,thermal,71040.0
0,0,thermal,71060.0
0,0,thermal,71140.0
0,0,thermal,71160.0
0,0,thermal,71170.0
0,0,thermal,71280.0
0,0,thermal,71290.0
0,0,thermal,71900.0
0,0,thermal,76760.0
0,0,thermal,76770.0
0,0,thermal,76790.0
0,0,thermal,76870.0
0,0,thermal,76920.0
0,0,thermal,76930.0
0,0,thermal,76940.0
0,0,thermal,76950.0
0,0,thermal,76960.0
0,0,thermal,76970.0
0,0,thermal,76980.0
0,0,thermal,76990.0
0,0,thermal,77020.0
0,0,thermal,77040.0
0,0,thermal,77050.0
0,0,thermal,77060.0
0,0,thermal,77070.0
0,0,thermal,77120.0
0,0,thermal,77270.0
0,0,thermal,78290.0
0,0,thermal,78320.0
0,0,thermal,80890.0
0,0,thermal,81030.0
0,0,thermal,81170.0
0,0,thermal,82670.0
0,0,thermal,82680.0
0,0,thermal,82700.0
0,0,thermal,82740.0
0,0,thermal,82950.0
0,0,thermal,82960.0
0,0,thermal,82970.0
0,0,thermal,83050.0
0,0,thermal,83070.0
0,0,thermal,83100.0
0,0,thermal,83130.0
0,0,thermal,83150.0
0,0,thermal,83160.0
0,0,thermal,83170.0
0,0,thermal,83180.0
0,0,thermal,83200.0
0,0,thermal,83340.0
0,0,thermal,83350.0
0,0,thermal,83370.0
0,0,thermal,83380.0
0,0,thermal,83390.0
0,0,thermal,83400.0
0,0,thermal,83420.0
0,0,thermal,83440.0
0,0,thermal,83460.0
0,0,thermal,83470.0
0,0,thermal,83480.0
0,0,thermal,83490.0
0,0,thermal,83500.0
0,0,thermal,83520.0
0,0,thermal,83530.0
0,0,thermal,83570.0
