routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,961
update_state,0.0,0.0,0.0,961
sense_environment,0.473,0.416,0.335,960
update_state_environment,0.0,0.0,0.0,960
get_environment_broadcasts,0.0,0.0,0.0,960
get_agent_broadcasts,0.0,0.0,0.0,960
sense,0.474,0.416,0.335,960
think,0.863,2.716,0.448,960
perform_state_change,0.597,0.578,0.432,936
do,0.596,0.611,0.417,960
perform_measurement,0.248,0.243,0.151,33
perform_wait_for_messages,0.124,0.157,0.062,42
