routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,4373
update_state,0.0,0.0,0.0,4373
sense_environment,0.157,0.086,0.151,4372
update_state_environment,0.002,0.011,0.0,4372
get_environment_broadcasts,0.01,0.025,0.0,4372
get_agent_broadcasts,0.062,0.101,0.0,4372
sense,0.234,0.134,0.216,4372
think,0.22,0.283,0.101,4372
perform_wait_for_messages,0.105,0.138,0.055,2993
do,0.111,0.128,0.074,4372
perform_broadcast,0.005,0.018,0.0,1522
perform_state_change,0.064,0.064,0.039,814
perform_observation,0.14,0.09,0.123,1165
