plan_index,t_plan,instrument,t_img
2,200.0,visual,280.0
2,200.0,visual,300.0
3,300.0,visual,300.0
3,300.0,visual,320.0
3,300.0,visual,330.0
3,300.0,visual,340.0
4,400.0,visual,500.0
5,500.0,visual,500.0
5,500.0,visual,510.0
5,500.0,visual,520.0
5,500.0,visual,560.0
5,500.0,visual,580.0
5,500.0,visual,590.0
6,600.0,visual,630.0
6,600.0,visual,640.0
6,600.0,visual,650.0
6,600.0,visual,680.0
7,700.0,visual,750.0
7,700.0,visual,760.0
7,700.0,visual,780.0
7,700.0,visual,800.0
8,800.0,visual,800.0
8,800.0,visual,810.0
8,800.0,visual,820.0
8,800.0,visual,830.0
8,800.0,visual,840.0
8,800.0,visual,850.0
8,800.0,visual,860.0
8,800.0,visual,870.0
8,800.0,visual,880.0
8,800.0,visual,890.0
8,800.0,visual,900.0
9,900.0,visual,900.0
9,900.0,visual,910.0
9,900.0,visual,920.0
9,900.0,visual,930.0
9,900.0,visual,940.0
9,900.0,visual,950.0
9,900.0,visual,970.0
9,900.0,visual,980.0
9,900.0,visual,990.0
9,900.0,visual,1000.0
10,1000.0,visual,1000.0
10,1000.0,visual,1020.0
10,1000.0,visual,1030.0
10,1000.0,visual,1040.0
10,1000.0,visual,1050.0
10,1000.0,visual,1060.0
10,1000.0,visual,1070.0
12,1200.0,visual,1220.0
12,1200.0,visual,1240.0
14,1400.0,visual,1440.0
14,1400.0,visual,1460.0
14,1400.0,visual,1480.0
16,1600.0,visual,1640.0
16,1600.0,visual,1660.0
16,1600.0,visual,1680.0
16,1600.0,visual,1690.0
16,1600.0,visual,1700.0
17,1700.0,visual,1700.0
17,1700.0,visual,1710.0
17,1700.0,visual,1720.0
17,1700.0,visual,1750.0
17,1700.0,visual,1760.0
17,1700.0,visual,1770.0
17,1700.0,visual,1780.0
17,1700.0,visual,1790.0
17,1700.0,visual,1800.0
18,1800.0,visual,1800.0
18,1800.0,visual,1810.0
18,1800.0,visual,1820.0
18,1800.0,visual,1830.0
18,1800.0,visual,1850.0
18,1800.0,visual,1870.0
18,1800.0,visual,1880.0
18,1800.0,visual,1900.0
19,1900.0,visual,1900.0
19,1900.0,visual,1910.0
19,1900.0,visual,1990.0
19,1900.0,visual,2000.0
20,2000.0,visual,2000.0
20,2000.0,visual,2040.0
20,2000.0,visual,2050.0
20,2000.0,visual,2060.0
20,2000.0,visual,2070.0
20,2000.0,visual,2080.0
20,2000.0,visual,2100.0
21,2100.0,visual,2100.0
21,2100.0,visual,2110.0
21,2100.0,visual,2150.0
21,2100.0,visual,2160.0
21,2100.0,visual,2190.0
22,2200.0,visual,2230.0
22,2200.0,visual,2240.0
22,2200.0,visual,2300.0
23,2300.0,visual,2300.0
23,2300.0,visual,2330.0
23,2300.0,visual,2380.0
23,2300.0,visual,2390.0
23,2300.0,visual,2400.0
24,2400.0,visual,2400.0
24,2400.0,visual,2490.0
64,6400.0,visual,6450.0
65,6500.0,visual,6530.0
65,6500.0,visual,6570.0
65,6500.0,visual,6580.0
66,6600.0,visual,6620.0
66,6600.0,visual,6640.0
66,6600.0,visual,6680.0
66,6600.0,visual,6700.0
67,6700.0,visual,6700.0
67,6700.0,visual,6750.0
67,6700.0,visual,6790.0
67,6700.0,visual,6800.0
68,6800.0,visual,6800.0
68,6800.0,visual,6810.0
68,6800.0,visual,6840.0
68,6800.0,visual,6860.0
68,6800.0,visual,6870.0
68,6800.0,visual,6880.0
68,6800.0,visual,6890.0
68,6800.0,visual,6900.0
69,6880.0,visual,6890.0
69,6880.0,visual,6900.0
70,6900.0,visual,6900.0
70,6900.0,visual,6910.0
70,6900.0,visual,6920.0
70,6900.0,visual,6930.0
70,6900.0,visual,6940.0
70,6900.0,visual,6950.0
70,6900.0,visual,6970.0
70,6900.0,visual,6990.0
71,6950.0,visual,6970.0
71,6950.0,visual,6990.0
72,7000.0,visual,7090.0
72,7000.0,visual,7100.0
73,7100.0,visual,7100.0
73,7100.0,visual,7110.0
73,7100.0,visual,7120.0
73,7100.0,visual,7130.0
73,7100.0,visual,7140.0
73,7100.0,visual,7160.0
75,7300.0,visual,7320.0
75,7300.0,visual,7330.0
77,7500.0,visual,7540.0
77,7500.0,visual,7560.0
77,7500.0,visual,7570.0
79,7700.0,visual,7740.0
79,7700.0,visual,7760.0
79,7700.0,visual,7780.0
79,7700.0,visual,7790.0
80,7800.0,visual,7820.0
80,7800.0,visual,7840.0
80,7800.0,visual,7850.0
80,7800.0,visual,7860.0
80,7800.0,visual,7890.0
81,7900.0,visual,7930.0
81,7900.0,visual,7940.0
81,7900.0,visual,7990.0
82,8000.0,visual,8010.0
82,8000.0,visual,8040.0
82,8000.0,visual,8080.0
82,8000.0,visual,8090.0
83,8100.0,visual,8110.0
83,8100.0,visual,8120.0
83,8100.0,visual,8130.0
83,8100.0,visual,8150.0
83,8100.0,visual,8200.0
84,8200.0,visual,8200.0
84,8200.0,visual,8220.0
84,8200.0,visual,8230.0
85,8300.0,visual,8330.0
85,8300.0,visual,8350.0
86,8400.0,visual,8440.0
86,8400.0,visual,8450.0
87,8500.0,visual,8580.0
