routine,t_avg,t_std,t_med,n
_read_incoming_messages,8e-05,0.00168,2e-05,2185
__check_action_completion,6e-05,1e-05,6e-05,2185
preplanner/update_percepts,5e-05,2e-05,6e-05,2185
preplanner/needs_planning,0.0,0.0,0.0,2185
preplanner/calculate_access_opportunities,0.00043,0.00189,0.00031,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1838
preplanner/_schedule_observations,0.42972,0.32543,0.38126,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.09388,0.16322,0.01728,864
preplanner/__schedule_periodic_replan,0.00129,0.00588,0.00028,864
preplanner/generate_plan,0.52498,0.36921,0.49016,864
preplanner/populate_adjacency_matrix,0.01241,0.03613,4e-05,66
replanner/needs_planning,0.0,0.0,0.0,2185
replanner/_create_broadcast_path,0.04599,0.0,0.04599,1
