routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.086,0.0,9905
update_state,0.0,0.001,0.0,9905
sense_environment,0.73,1.081,0.49,9904
update_state_environment,0.014,0.06,0.0,9904
get_environment_broadcasts,0.006,0.026,0.0,9904
get_agent_broadcasts,0.201,1.035,0.0,9904
sense,0.971,1.821,0.533,9904
think,2.009,11.502,0.146,9904
perform_broadcast,0.051,0.19,0.0,996
do,0.952,3.059,0.359,9904
perform_wait_for_messages,1.106,3.343,0.435,8179
perform_state_change,0.667,2.432,0.322,1218
perform_observation,0.303,0.316,0.265,1058
