routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,399
update_state,0.0,0.0,0.0,399
sense_environment,0.045,0.021,0.048,398
update_state_environment,0.0,0.0,0.0,398
get_environment_broadcasts,0.001,0.003,0.0,398
get_agent_broadcasts,0.0,0.003,0.0,398
sense,0.046,0.02,0.049,398
think,0.105,0.756,0.029,398
perform_wait_for_messages,0.375,1.936,0.024,360
do,0.341,1.845,0.021,398
perform_state_change,0.025,0.014,0.02,42
perform_observation,0.018,0.015,0.011,35
perform_broadcast,0.008,0.008,0.004,3
