routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.031,0.0,7128
update_state,0.0,0.0,0.0,7128
sense_environment,0.715,0.448,0.624,7127
update_state_environment,0.011,0.037,0.0,7127
get_environment_broadcasts,0.011,0.035,0.0,7127
get_agent_broadcasts,0.153,0.238,0.0,7127
sense,0.898,0.539,0.846,7127
think,0.802,8.16,0.49,7127
perform_broadcast,0.012,0.03,0.0,1256
do,0.455,0.483,0.36,7127
perform_wait_for_messages,0.424,0.503,0.279,5872
perform_state_change,0.435,0.4,0.34,1039
perform_observation,0.596,0.336,0.542,1230
