routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.007,0.034,0.0,12353
__check_action_completion,0.0,0.001,0.0,12353
preplanner/update_percepts,0.002,0.01,0.0,12353
preplanner/needs_planning,0.0,0.0,0.0,12353
preplanner/calculate_access_times,0.15,0.0,0.15,1
preplanner/_schedule_observations,1.382,0.0,1.382,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,106.318,0.0,106.318,1
preplanner/_schedule_maneuvers,1.201,0.0,1.201,1
preplanner/__schedule_periodic_replan,0.37,0.0,0.37,1
preplanner/generate_plan,109.949,0.0,109.949,1
replanner/needs_planning,0.0,0.001,0.0,12353
