routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.018,0.0,12354
update_state,0.0,0.0,0.0,12354
sense_environment,0.195,0.104,0.185,12353
update_state_environment,0.003,0.016,0.0,12353
get_environment_broadcasts,0.005,0.019,0.0,12353
get_agent_broadcasts,0.03,0.054,0.0,12353
sense,0.235,0.118,0.221,12353
think,0.338,1.053,0.278,12353
perform_broadcast,0.006,0.021,0.0,1234
do,0.135,0.224,0.089,12353
perform_wait_for_messages,0.133,0.233,0.084,11121
perform_state_change,0.128,0.127,0.089,1614
perform_observation,0.144,0.121,0.114,1200
