routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.084,0.0,12587
__check_action_completion,0.001,0.015,0.0,12587
preplanner/update_percepts,0.004,0.022,0.001,12587
preplanner/needs_planning,0.0,0.001,0.0,12587
preplanner/calculate_access_times,0.846,0.0,0.846,1
preplanner/_schedule_observations,306.044,0.0,306.044,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,330.075,0.0,330.075,1
preplanner/_schedule_maneuvers,6.395,0.0,6.395,1
preplanner/__schedule_periodic_replan,0.032,0.0,0.032,1
preplanner/generate_plan,642.787,0.0,642.787,1
replanner/needs_planning,0.0,0.001,0.0,12587
