plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,7d930e4b,0,700.703,0.11
0,0.0,7d930e50,0,761.633,0.11
0,0.0,7d930e52,0,792.099,0.11
1,0.0,7d930e4b,0,700.703,0.11
1,0.0,7d930e50,0,761.633,0.11
1,0.0,7d930e52,0,792.099,0.11
2,700.703,7d930e50,0,761.633,0.11
2,700.703,7d930e52,0,792.099,0.11
2,700.703,7d930e55,0,1766.99,0.109
3,761.633,7d930e52,0,792.099,0.11
3,761.633,7d930e55,0,1766.99,0.109
3,761.633,7d930e57,0,1797.455,0.109
4,792.099,7d930e55,0,1766.99,0.109
4,792.099,7d930e57,0,1797.455,0.109
4,792.099,7d930e53,0,14531.966,0.092
5,1766.99,7d930e57,0,1797.455,0.109
5,1766.99,7d930e53,0,14531.966,0.092
5,1766.99,7d930e4c,0,31653.486,0.07
6,1797.455,7d930e53,0,14531.966,0.092
6,1797.455,7d930e4c,0,31653.486,0.07
6,1797.455,7d930e5a,0,38294.93,0.062
7,14531.966,7d930e4c,0,31653.486,0.07
7,14531.966,7d930e5a,0,38294.93,0.062
7,14531.966,7d930e4a,0,53314.341,0.043
8,31653.486,7d930e5a,0,38294.93,0.062
8,31653.486,7d930e4a,0,53314.341,0.043
8,31653.486,7d930e5c,0,53375.272,0.042
9,38294.93,7d930e4a,0,53314.341,0.043
9,38294.93,7d930e5c,0,53375.272,0.042
9,38294.93,7d930e4e,0,73086.345,0.017
10,53314.341,7d930e5c,0,53375.272,0.042
10,53314.341,7d930e4e,0,73086.345,0.017
10,53314.341,7d930e58,0,74548.682,0.015
11,53375.272,7d930e4e,0,73086.345,0.017
11,53375.272,7d930e58,0,74548.682,0.015
11,53375.272,7d930e59,0,76742.186,0.012
12,73086.345,7d930e58,0,74548.682,0.015
12,73086.345,7d930e59,0,76742.186,0.012
12,73086.345,7d930e56,0,79088.017,0.009
13,74548.682,7d930e59,0,76742.186,0.012
13,74548.682,7d930e56,0,79088.017,0.009
14,76742.186,7d930e56,0,79088.017,0.009
