routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1017
update_state,0.0,0.0,0.0,1017
sense_environment,0.047,0.019,0.05,1016
update_state_environment,0.0,0.001,0.0,1016
get_environment_broadcasts,0.001,0.003,0.0,1016
get_agent_broadcasts,0.001,0.004,0.0,1016
sense,0.049,0.018,0.051,1016
think,0.026,0.015,0.025,1016
perform_broadcast,0.002,0.002,0.001,14
do,0.021,0.021,0.013,1016
perform_wait_for_messages,0.022,0.021,0.014,942
perform_state_change,0.016,0.014,0.012,82
perform_observation,0.009,0.007,0.006,70
