t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-4217.821,-3777.481,-4155.722,-0.441,-5.315,5.361,0.0,SENSING
0.0,-4217.821,-3777.481,-4155.722,-0.441,-5.315,5.361,0.0,MANEUVERING
0.0,-4217.821,-3777.481,-4155.722,-0.441,-5.315,5.361,0.0,LISTENING
12.2,-4222.866,-3841.945,-4089.996,-0.382,-5.262,5.419,-12.2,MANEUVERING
12.2,-4222.866,-3841.945,-4089.996,-0.382,-5.262,5.419,-12.2,SENSING
12.2,-4222.866,-3841.945,-4089.996,-0.382,-5.262,5.419,-12.2,MANEUVERING
12.2,-4222.866,-3841.945,-4089.996,-0.382,-5.262,5.419,-12.2,LISTENING
20.0,-4225.713,-3882.813,-4047.609,-0.344,-5.227,5.455,-20.0,MANEUVERING
20.0,-4225.713,-3882.813,-4047.609,-0.344,-5.227,5.455,-20.0,SENSING
20.0,-4225.713,-3882.813,-4047.609,-0.344,-5.227,5.455,-20.0,MANEUVERING
20.0,-4225.713,-3882.813,-4047.609,-0.344,-5.227,5.455,-20.0,LISTENING
21.428,-4226.202,-3890.267,-4039.817,-0.337,-5.221,5.462,-21.428,MANEUVERING
21.428,-4226.202,-3890.267,-4039.817,-0.337,-5.221,5.462,-21.428,SENSING
21.428,-4226.202,-3890.267,-4039.817,-0.337,-5.221,5.462,-21.428,MANEUVERING
21.428,-4226.202,-3890.267,-4039.817,-0.337,-5.221,5.462,-21.428,LISTENING
30.0,-4228.931,-3934.813,-3992.851,-0.296,-5.182,5.502,-30.0,MANEUVERING
30.0,-4228.931,-3934.813,-3992.851,-0.296,-5.182,5.502,-30.0,SENSING
30.0,-4228.931,-3934.813,-3992.851,-0.296,-5.182,5.502,-30.0,MANEUVERING
30.0,-4228.931,-3934.813,-3992.851,-0.296,-5.182,5.502,-30.0,LISTENING
30.108,-4228.963,-3935.372,-3992.257,-0.295,-5.182,5.502,-30.108,MANEUVERING
30.108,-4228.963,-3935.372,-3992.257,-0.295,-5.182,5.502,-30.108,SENSING
30.108,-4228.963,-3935.372,-3992.257,-0.295,-5.182,5.502,-30.108,MANEUVERING
30.108,-4228.963,-3935.372,-3992.257,-0.295,-5.182,5.502,-30.108,LISTENING
32.361,-4229.62,-3947.025,-3979.855,-0.284,-5.172,5.512,-32.361,MANEUVERING
32.361,-4229.62,-3947.025,-3979.855,-0.284,-5.172,5.512,-32.361,SENSING
32.361,-4229.62,-3947.025,-3979.855,-0.284,-5.172,5.512,-32.361,TRAVELING
32.361,-4229.62,-3947.025,-3979.855,-0.284,-5.172,5.512,-32.361,LISTENING
34.532,-4230.23,-3958.233,-3967.881,-0.274,-5.162,5.522,-32.361,TRAVELING
34.532,-4230.23,-3958.233,-3967.881,-0.274,-5.162,5.522,-32.361,SENSING
34.532,-4230.23,-3958.233,-3967.881,-0.274,-5.162,5.522,-32.361,TRAVELING
34.532,-4230.23,-3958.233,-3967.881,-0.274,-5.162,5.522,-32.361,LISTENING
35.154,-4230.4,-3961.439,-3964.448,-0.27,-5.159,5.525,-32.361,TRAVELING
35.154,-4230.4,-3961.439,-3964.448,-0.27,-5.159,5.525,-32.361,SENSING
35.154,-4230.4,-3961.439,-3964.448,-0.27,-5.159,5.525,-32.361,TRAVELING
35.154,-4230.4,-3961.439,-3964.448,-0.27,-5.159,5.525,-32.361,LISTENING
40.438,-4231.772,-3988.606,-3935.207,-0.245,-5.135,5.549,-32.361,TRAVELING
40.438,-4231.772,-3988.606,-3935.207,-0.245,-5.135,5.549,-32.361,SENSING
40.438,-4231.772,-3988.606,-3935.207,-0.245,-5.135,5.549,-32.361,TRAVELING
40.438,-4231.772,-3988.606,-3935.207,-0.245,-5.135,5.549,-32.361,LISTENING
49.569,-4233.823,-4035.254,-3884.376,-0.2,-5.093,5.59,-32.361,TRAVELING
49.569,-4233.823,-4035.254,-3884.376,-0.2,-5.093,5.59,-32.361,SENSING
49.569,-4233.823,-4035.254,-3884.376,-0.2,-5.093,5.59,-32.361,TRAVELING
49.569,-4233.823,-4035.254,-3884.376,-0.2,-5.093,5.59,-32.361,LISTENING
49.59,-4233.828,-4035.361,-3884.259,-0.2,-5.093,5.59,-32.361,TRAVELING
49.59,-4233.828,-4035.361,-3884.259,-0.2,-5.093,5.59,-32.361,SENSING
49.59,-4233.828,-4035.361,-3884.259,-0.2,-5.093,5.59,-32.361,TRAVELING
49.59,-4233.828,-4035.361,-3884.259,-0.2,-5.093,5.59,-32.361,LISTENING
49.931,-4233.897,-4037.097,-3882.352,-0.199,-5.091,5.592,-32.361,TRAVELING
49.931,-4233.897,-4037.097,-3882.352,-0.199,-5.091,5.592,-32.361,SENSING
49.931,-4233.897,-4037.097,-3882.352,-0.199,-5.091,5.592,-32.361,TRAVELING
49.931,-4233.897,-4037.097,-3882.352,-0.199,-5.091,5.592,-32.361,LISTENING
50.329,-4233.976,-4039.122,-3880.125,-0.197,-5.089,5.594,-32.361,TRAVELING
50.329,-4233.976,-4039.122,-3880.125,-0.197,-5.089,5.594,-32.361,SENSING
50.329,-4233.976,-4039.122,-3880.125,-0.197,-5.089,5.594,-32.361,TRAVELING
50.329,-4233.976,-4039.122,-3880.125,-0.197,-5.089,5.594,-32.361,LISTENING
60.0,-4235.67,-4088.072,-3825.849,-0.15,-5.044,5.637,-32.361,TRAVELING
60.0,-4235.67,-4088.072,-3825.849,-0.15,-5.044,5.637,-32.361,SENSING
60.0,-4235.67,-4088.072,-3825.849,-0.15,-5.044,5.637,-32.361,TRAVELING
60.0,-4235.67,-4088.072,-3825.849,-0.15,-5.044,5.637,-32.361,LISTENING
61.902,-4235.95,-4097.647,-3815.127,-0.14,-5.035,5.645,-32.361,TRAVELING
61.902,-4235.95,-4097.647,-3815.127,-0.14,-5.035,5.645,-32.361,SENSING
61.902,-4235.95,-4097.647,-3815.127,-0.14,-5.035,5.645,-32.361,TRAVELING
61.902,-4235.95,-4097.647,-3815.127,-0.14,-5.035,5.645,-32.361,LISTENING
80.0,-4237.73,-4187.903,-3712.302,-0.052,-4.949,5.723,-32.361,TRAVELING
80.0,-4237.73,-4187.903,-3712.302,-0.052,-4.949,5.723,-32.361,SENSING
80.0,-4237.73,-4187.903,-3712.302,-0.052,-4.949,5.723,-32.361,TRAVELING
80.0,-4237.73,-4187.903,-3712.302,-0.052,-4.949,5.723,-32.361,LISTENING
83.186,-4237.878,-4203.632,-3694.052,-0.036,-4.933,5.737,-32.361,TRAVELING
83.186,-4237.878,-4203.632,-3694.052,-0.036,-4.933,5.737,-32.361,SENSING
