routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00148,0.0072,2e-05,1355
__check_action_completion,8e-05,1e-05,8e-05,1355
preplanner/update_percepts,5e-05,3e-05,4e-05,1355
preplanner/needs_planning,0.0,0.0,0.0,1355
preplanner/calculate_access_opportunities,0.00126,0.0,0.00126,1
preplanner/_schedule_observations,0.0266,0.0,0.0266,1
preplanner/is_observation_path_valid,0.00022,0.0,0.00022,1
preplanner/_create_broadcast_path,0.01059,0.0,0.01059,1
preplanner/_schedule_broadcasts,0.12285,0.0,0.12285,1
preplanner/_schedule_maneuvers,0.03111,0.0,0.03111,1
preplanner/__schedule_periodic_replan,0.00817,0.0,0.00817,1
preplanner/generate_plan,0.19326,0.0,0.19326,1
replanner/needs_planning,0.0,0.0,0.0,1355
