routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1356
update_state,0.0,0.0,0.0,1356
sense_environment,0.072,0.033,0.077,1355
update_state_environment,0.0,0.0,0.0,1355
get_environment_broadcasts,0.001,0.005,0.0,1355
get_agent_broadcasts,0.004,0.009,0.0,1355
sense,0.078,0.032,0.081,1355
think,0.042,0.025,0.041,1355
perform_broadcast,0.001,0.002,0.001,75
do,0.03,0.018,0.026,1355
perform_wait_for_messages,0.03,0.018,0.026,1280
perform_state_change,0.027,0.017,0.022,80
perform_observation,0.019,0.013,0.015,74
