t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
400.0,0,372,-21.39999999999999,89.10000000000002,thermal,1.0,1,0
400.0,0,372,-21.39999999999999,89.10000000000002,thermal,1.2222222222222223,0,0
530.0,0,332,-29.4,-90.1,thermal,1.0,1,0
530.0,0,332,-29.4,-90.1,thermal,1.2944444444444445,0,0
630.0,0,689,34.9,-84.2,visual,1.0,1,0
630.0,0,689,34.9,-84.2,visual,1.35,0,0
1140.0,0,824,59.2,-56.0,visual,1.0,1,0
1140.0,0,824,59.2,-56.0,visual,1.6333333333333333,0,0
1260.0,0,858,63.6,135.7,visual,1.0,1,0
1260.0,0,858,63.6,135.7,visual,1.7,0,0
1470.0,0,138,-65.3,159.20000000000005,thermal,1.0,1,0
1470.0,0,138,-65.3,159.20000000000005,thermal,1.8166666666666667,0,0
1500.0,0,873,65.3,169.0,visual,1.0,1,0
1500.0,0,873,65.3,169.0,visual,1.8333333333333335,0,0
1560.0,0,132,-65.9,-8.0,thermal,1.0,1,0
1560.0,0,132,-65.9,-8.0,thermal,1.8666666666666667,0,0
1680.0,0,857,63.6,-166.6,visual,1.0,1,0
1680.0,0,857,63.6,-166.6,visual,1.9333333333333333,0,0
2090.0,0,755,47.1,-134.6,visual,1.0,1,0
2090.0,0,755,47.1,-134.6,visual,2.1611111111111114,0,0
2110.0,0,238,-47.3,44.0,thermal,1.0,1,0
2110.0,0,238,-47.3,44.0,thermal,2.1722222222222225,0,0
2320.0,0,693,35.4,-126.0,visual,1.0,1,0
2320.0,0,693,35.4,-126.0,visual,2.2888888888888888,0,0
2700.0,0,573,14.8,62.9,visual,1.0,1,0
2700.0,0,573,14.8,62.9,visual,2.5,0,0
2900.0,0,519,4.0,-112.9,visual,1.0,1,0
2900.0,0,519,4.0,-112.9,visual,2.611111111111111,0,0
3200.0,0,420,-13.5,70.5,visual,1.0,1,0
3200.0,0,420,-13.5,70.5,visual,2.7777777777777777,0,0
3200.0,0,423,-12.7,-107.6,visual,1.0,1,0
3200.0,0,423,-12.7,-107.6,visual,2.7777777777777777,0,0
3390.0,0,354,-23.9,74.3,visual,1.0,1,0
3390.0,0,354,-23.9,74.3,visual,2.8833333333333333,0,0
3510.0,0,324,-30.3,-102.6,visual,1.0,1,0
3510.0,0,324,-30.3,-102.6,visual,2.95,0,0
3530.0,0,663,31.700000000000003,-99.3,thermal,1.0,1,0
3530.0,0,663,31.700000000000003,-99.3,thermal,2.9611111111111112,0,0
3770.0,0,743,44.80000000000001,88.5,thermal,1.0,1,0
3770.0,0,743,44.80000000000001,88.5,thermal,3.0944444444444446,0,0
3970.0,0,801,54.5,99.3,thermal,1.0,1,0
3970.0,0,801,54.5,99.3,thermal,3.2055555555555557,0,0
4010.0,0,196,-54.6,100.0,visual,1.0,1,0
