routine,t_avg,t_std,t_med,n
sar_2,0.019,0.004,0.019,1674
img_1,0.019,0.011,0.018,1667
thm_1,0.019,0.007,0.019,1677
img_2,0.018,0.005,0.019,1672
Svalbard,0.003,0.002,0.003,1593
sar_1,0.019,0.005,0.019,1673
img_0,0.037,0.769,0.018,1679
NEN2,0.003,0.002,0.002,1593
thm_2,0.019,0.013,0.019,1681
thm_0,0.019,0.006,0.019,1666
sar_0,0.019,0.01,0.019,1678
